idVotacao,voto,deputado_id,deputado_nome
2334279-38,Sim,220593,Abilio Brunini
2334279-38,Não,221328,Adilson Barroso
2334279-38,Sim,204528,Adriana Ventura
2334279-38,Não,121948,Adriano do Baldy
2334279-38,Não,178835,Afonso Motta
2334279-38,Não,204495,Airton Faleiro
2334279-38,Não,73579,Alberto Fraga
2334279-38,Não,74696,Alberto Mourão
2334279-38,Não,220538,Albuquerque
2334279-38,Não,204501,Alencar Santana
2334279-38,Não,220542,Alexandre Guimarães
2334279-38,Não,160545,Alexandre Leite
2334279-38,Não,220554,Alexandre Lindenmeyer
2334279-38,Não,221148,Alfredinho
2334279-38,Sim,220576,Alfredo Gaspar
2334279-38,Não,74057,Alice Portugal
2334279-38,Não,178881,Aluisio Mendes
2334279-38,Não,220596,Amália Barros
2334279-38,Não,204356,Amaro Neto
2334279-38,Sim,107970,Ana Paula Leão
2334279-38,Não,220556,Ana Paula Lima
2334279-38,Não,220657,André Fernandes
2334279-38,Não,204423,André Ferreira
2334279-38,Não,133439,André Figueiredo
2334279-38,Não,204515,André Janones
2334279-38,Não,220676,Andreia Siqueira
2334279-38,Não,160553,Antonio Brito
2334279-38,Não,220638,Antonio Carlos Rodrigues
2334279-38,Sim,220549,Any Ortiz
2334279-38,Não,73433,Arlindo Chinaglia
2334279-38,Não,141391,Arnaldo Jardim
2334279-38,Não,74090,Átila Lins
2334279-38,Não,123086,Átila Lira
2334279-38,Sim,160665,Augusto Coutinho
2334279-38,Não,220577,Augusto Puppio
2334279-38,Não,160512,Aureo Ribeiro
2334279-38,Não,69871,Bacelar
2334279-38,Não,178975,Baleia Rossi
2334279-38,Não,220605,Bandeira de Mello
2334279-38,Não,220612,Bebeto
2334279-38,Não,73701,Benedita da Silva
2334279-38,Sim,109429,Benes Leocádio
2334279-38,Não,204358,Beto Pereira
2334279-38,Sim,220683,Beto Richa
2334279-38,Não,204374,Bia Kicis
2334279-38,Não,204388,Bibo Nunes
2334279-38,Não,160538,Bohn Gass
2334279-38,Não,210989,Bruno Farias
2334279-38,Não,220635,Bruno Ganem
2334279-38,Não,220548,Camila Jara
2334279-38,Não,204572,Capitão Alberto Neto
2334279-38,Não,220690,Capitão Alden
2334279-38,Não,178829,Capitão Augusto
2334279-38,Sim,204507,Carla Zambelli
2334279-38,Não,204361,Carlos Chiodini
2334279-38,Não,178962,Carlos Gomes
2334279-38,Não,178993,Carlos Henrique Gaguim
2334279-38,Sim,204460,Carlos Jordy
2334279-38,Não,74262,Carlos Sampaio
2334279-38,Não,204426,Carlos Veras
2334279-38,Não,141398,Carlos Zarattini
2334279-38,Não,220704,Carol Dartora
2334279-38,Sim,204369,Caroline de Toni
2334279-38,Não,220699,Castro Neto
2334279-38,Não,206018,Célia Xakriabá
2334279-38,Não,178876,Célio Silveira
2334279-38,Não,205476,Charles Fernandes
2334279-38,Não,74171,Chico Alencar
2334279-38,Sim,204476,Chiquinho Brazão
2334279-38,Sim,204462,Chris Tonietto
2334279-38,Não,220665,Clarissa Tércio
2334279-38,Não,74537,Claudio Cajado
2334279-38,Não,141408,Cleber Verde
2334279-38,Não,88256,Clodoaldo Magalhães
2334279-38,Não,98148,Cobalchini
2334279-38,Não,220594,Coronel Assis
2334279-38,Não,204378,Coronel Chrisóstomo
2334279-38,Não,220595,Coronel Fernanda
2334279-38,Não,222142,Coronel Telhada
2334279-38,Sim,220590,Coronel Ulysses
2334279-38,Não,178963,Covatti Filho
2334279-38,Não,220608,Cristiane Lopes
2334279-38,Não,204355,Da Vitoria
2334279-38,Não,141411,Dagoberto Nogueira
2334279-38,Não,220555,Daiana Santos
2334279-38,Não,74467,Damião Feliciano
2334279-38,Não,220629,Dandara
2334279-38,Sim,220603,Dani Cunha
2334279-38,Não,220571,Daniel Agrobom
2334279-38,Não,74060,Daniel Almeida
2334279-38,Não,220582,Daniel Barbosa
2334279-38,Sim,204367,Daniel Freitas
2334279-38,Não,220614,Daniel Soranz
2334279-38,Sim,204409,Daniel Trzeciak
2334279-38,Não,220557,Daniela Reinehr
2334279-38,Não,220659,Dayany Bittencourt
2334279-38,Não,220539,Defensor Stélio Dener
2334279-38,Não,220565,Delegada Adriana Accorsi
2334279-38,Não,220625,Delegada Ione
2334279-38,Não,220561,Delegada Katarina
2334279-38,Não,220649,Delegado da Cunha
2334279-38,Não,178908,Delegado Éder Mauro
2334279-38,Não,220583,Delegado Fabio Costa
2334279-38,Não,204512,Delegado Marcelo Freitas
2334279-38,Não,220701,Delegado Matheus Laiola
2334279-38,Sim,220652,Delegado Palumbo
2334279-38,Não,220654,Delegado Paulo Bilynskyj
2334279-38,Não,220619,Delegado Ramagem
2334279-38,Não,220705,Deltan Dallagnol
2334279-38,Não,220553,Denise Pessôa
2334279-38,Não,160588,Diego Andrade
2334279-38,Não,220691,Diego Coronel
2334279-38,Não,178929,Diego Garcia
2334279-38,Não,73768,Dilceu Sperafico
2334279-38,Não,220671,Dilvanda Faro
2334279-38,Não,160599,Dimas Fabiano
2334279-38,Não,220602,Dimas Gadelha
2334279-38,Não,143632,Domingos Neto
2334279-38,Não,160758,Domingos Sávio
2334279-38,Não,220573,Dorinaldo Malafaia
2334279-38,Sim,221339,Dr Benjamim
2334279-38,Sim,220610,Dr. Fernando Máximo
2334279-38,Não,220688,Dr. Francisco
2334279-38,Não,204481,Dr. Jaziel
2334279-38,Não,204351,Dr. Luiz Ovando
2334279-38,Não,220528,Dr. Victor Linhalis
2334279-38,Não,204412,Dr. Zacharias Calil
2334279-38,Não,220674,Dra. Alessandra Haber
2334279-38,Não,220686,Duarte
2334279-38,Sim,220540,Duda Ramos
2334279-38,Não,220623,Duda Salabert
2334279-38,Não,204541,Eduardo Bismarck
2334279-38,Sim,92346,Eduardo Bolsonaro
2334279-38,Não,141421,Eduardo da Fonte
2334279-38,Sim,220589,Eduardo Velloso
2334279-38,Não,74075,Elcione Barbalho
2334279-38,Não,178854,Elmar Nascimento
2334279-38,Não,198783,Emanuel Pinheiro Neto
2334279-38,Não,220663,Eriberto Medeiros
2334279-38,Não,220645,Erika Hilton
2334279-38,Não,160575,Erika Kokay
2334279-38,Não,178871,Evair Vieira de Melo
2334279-38,Não,178905,Fabio Garcia
2334279-38,Não,220653,Fábio Teruel
2334279-38,Não,66828,Fausto Pinato
2334279-38,Não,220712,Fausto Santos Jr.
