idVotacao,voto,deputado_id,deputado_nome
2196486-79,Não,178835,Afonso Motta
2196486-79,Não,204501,Alencar Santana
2196486-79,Não,160600,Arthur Oliveira Maia
2196486-79,Não,123086,Átila Lira
2196486-79,Não,69871,Bacelar
2196486-79,Sim,204460,Carlos Jordy
2196486-79,Não,204426,Carlos Veras
2196486-79,Não,98148,Cobalchini
2196486-79,Não,178963,Covatti Filho
2196486-79,Não,220561,Delegada Katarina
2196486-79,Sim,204512,Delegado Marcelo Freitas
2196486-79,Sim,220705,Deltan Dallagnol
2196486-79,Não,220691,Diego Coronel
2196486-79,Não,220686,Duarte
2196486-79,Não,204541,Eduardo Bismarck
2196486-79,Sim,204364,Eli Borges
2196486-79,Não,191923,Flávio Nogueira
2196486-79,Não,220587,Gerlen Diniz
2196486-79,Não,204394,Gervásio Maia
2196486-79,Sim,204365,Gilson Marques
2196486-79,Não,178873,Helder Salomão
2196486-79,Não,74550,João Leão
2196486-79,Não,204474,Juarez Costa
2196486-79,Sim,220559,Julia Zanatta
2196486-79,Sim,204536,Kim Kataguiri
2196486-79,Não,98057,Lafayette de Andrada
2196486-79,Não,74856,Laura Carneiro
2196486-79,Não,204404,Lucas Redecker
2196486-79,Não,74041,Luiz Couto
2196486-79,Não,220668,Maria Arraes
2196486-79,Abstenção,74428,Mendonça Filho
2196486-79,Não,171786,Miguel Ângelo
2196486-79,Não,74160,Patrus Ananias
2196486-79,Sim,160601,Pr. Marco Feliciano
2196486-79,Não,153423,Renilce Nicodemos
2196486-79,Não,220588,Roberto Duarte
2196486-79,Sim,220644,Rosângela Moro
2196486-79,Não,73604,Rui Falcão
2196486-79,Não,204535,Sâmia Bomfim
2196486-79,Sim,178946,Soraya Santos
2196486-79,Não,220598,Tarcísio Motta
2196486-79,Não,220564,Yandra Moura
2196486-79,Sim,220660,Yury do Paredão
2196486-79,Não,220536,Zé Haroldo Cathedral
