idVotacao,voto,deputado_id,deputado_nome
2355363-9,Sim,220593,Abilio Brunini
2355363-9,Não,220714,Adail Filho
2355363-9,Não,220548,Camila Jara
2355363-9,Não,204496,Celso Sabino
2355363-9,Não,204476,Chiquinho Brazão
2355363-9,Não,198783,Emanuel Pinheiro Neto
2355363-9,Não,220700,Florentino Neto
2355363-9,Sim,204491,Gilberto Abramo
2355363-9,Não,141456,Jilmar Tatto
2355363-9,Não,209189,Joseildo Ramos
2355363-9,Não,204550,Júnior Mano
2355363-9,Não,74856,Laura Carneiro
2355363-9,Não,74858,Lindbergh Farias
2355363-9,Sim,204526,Luiz Philippe de Orleans e Bragança
2355363-9,Não,160161,Marcelo Queiroz
2355363-9,Sim,178983,Marcio Alvino
2355363-9,Não,220604,Marcos Tavares
2355363-9,Não,204486,Mauro Benevides Filho
2355363-9,Não,188097,Merlong Solano
2355363-9,Não,178896,Newton Cardoso Jr
2355363-9,Não,204573,Otto Alencar Filho
2355363-9,Não,204492,Paulo Guedes
2355363-9,Não,220713,Saullo Vianna
2355363-9,Não,220560,Thiago de Joaldo
2355363-9,Não,220564,Yandra Moura
2355363-9,Não,220660,Yury do Paredão
