idVotacao,voto,deputado_id,deputado_nome
2350706-6,Sim,204379,Acácio Favacho
2350706-6,Não,220714,Adail Filho
2350706-6,Sim,204528,Adriana Ventura
2350706-6,Sim,74646,Aécio Neves
2350706-6,Sim,136811,Afonso Hamm
2350706-6,Sim,178835,Afonso Motta
2350706-6,Sim,204495,Airton Faleiro
2350706-6,Sim,204549,AJ Albuquerque
2350706-6,Não,73579,Alberto Fraga
2350706-6,Não,220538,Albuquerque
2350706-6,Sim,204501,Alencar Santana
2350706-6,Sim,178972,Alex Manente
2350706-6,Sim,204571,Alex Santana
2350706-6,Não,220542,Alexandre Guimarães
2350706-6,Sim,160545,Alexandre Leite
2350706-6,Sim,220576,Alfredo Gaspar
2350706-6,Sim,74057,Alice Portugal
2350706-6,Não,178881,Aluisio Mendes
2350706-6,Não,220596,Amália Barros
2350706-6,Não,204356,Amaro Neto
2350706-6,Sim,220715,Amom Mandel
2350706-6,Sim,107970,Ana Paula Leão
2350706-6,Sim,220632,Ana Pimentel
2350706-6,Não,220657,André Fernandes
2350706-6,Não,204423,André Ferreira
2350706-6,Sim,133439,André Figueiredo
2350706-6,Sim,204515,André Janones
2350706-6,Não,220544,Antonio Andrade
2350706-6,Sim,160553,Antonio Brito
2350706-6,Não,220638,Antonio Carlos Rodrigues
2350706-6,Sim,220549,Any Ortiz
2350706-6,Sim,141391,Arnaldo Jardim
2350706-6,Não,160665,Augusto Coutinho
2350706-6,Sim,69871,Bacelar
2350706-6,Sim,220605,Bandeira de Mello
2350706-6,Sim,220612,Bebeto
2350706-6,Sim,73701,Benedita da Silva
2350706-6,Sim,109429,Benes Leocádio
2350706-6,Sim,204358,Beto Pereira
2350706-6,Sim,220683,Beto Richa
2350706-6,Não,204374,Bia Kicis
2350706-6,Não,204388,Bibo Nunes
2350706-6,Sim,160538,Bohn Gass
2350706-6,Sim,210989,Bruno Farias
2350706-6,Sim,220635,Bruno Ganem
2350706-6,Sim,220548,Camila Jara
2350706-6,Não,204572,Capitão Alberto Neto
2350706-6,Não,220690,Capitão Alden
2350706-6,Não,204507,Carla Zambelli
2350706-6,Sim,204361,Carlos Chiodini
2350706-6,Não,178962,Carlos Gomes
2350706-6,Sim,178993,Carlos Henrique Gaguim
2350706-6,Não,204460,Carlos Jordy
2350706-6,Sim,74262,Carlos Sampaio
2350706-6,Sim,141398,Carlos Zarattini
2350706-6,Não,204369,Caroline de Toni
2350706-6,Sim,220699,Castro Neto
2350706-6,Sim,206018,Célia Xakriabá
2350706-6,Sim,178876,Célio Silveira
2350706-6,Não,73441,Celso Russomanno
2350706-6,Sim,204504,Cezinha de Madureira
2350706-6,Sim,205476,Charles Fernandes
2350706-6,Sim,74171,Chico Alencar
2350706-6,Sim,204476,Chiquinho Brazão
2350706-6,Não,204462,Chris Tonietto
2350706-6,Sim,220665,Clarissa Tércio
2350706-6,Sim,141408,Cleber Verde
2350706-6,Sim,88256,Clodoaldo Magalhães
2350706-6,Sim,220594,Coronel Assis
2350706-6,Não,204378,Coronel Chrisóstomo
2350706-6,Não,220595,Coronel Fernanda
2350706-6,Não,220666,Coronel Meira
2350706-6,Sim,178963,Covatti Filho
2350706-6,Sim,220608,Cristiane Lopes
2350706-6,Sim,204355,Da Vitoria
2350706-6,Sim,141411,Dagoberto Nogueira
2350706-6,Sim,220555,Daiana Santos
2350706-6,Sim,220629,Dandara
2350706-6,Sim,220571,Daniel Agrobom
2350706-6,Sim,74060,Daniel Almeida
2350706-6,Sim,204367,Daniel Freitas
2350706-6,Sim,204409,Daniel Trzeciak
2350706-6,Não,220557,Daniela Reinehr
2350706-6,Sim,62881,Danilo Forte
2350706-6,Abstenção,204511,David Soares
2350706-6,Sim,220659,Dayany Bittencourt
2350706-6,Não,220539,Defensor Stélio Dener
2350706-6,Sim,220625,Delegada Ione
2350706-6,Sim,220561,Delegada Katarina
2350706-6,Sim,220649,Delegado da Cunha
2350706-6,Não,178908,Delegado Éder Mauro
2350706-6,Sim,220583,Delegado Fabio Costa
2350706-6,Sim,204512,Delegado Marcelo Freitas
2350706-6,Sim,220701,Delegado Matheus Laiola
2350706-6,Sim,220652,Delegado Palumbo
2350706-6,Não,220654,Delegado Paulo Bilynskyj
2350706-6,Não,220619,Delegado Ramagem
2350706-6,Sim,220705,Deltan Dallagnol
2350706-6,Sim,220691,Diego Coronel
2350706-6,Não,178929,Diego Garcia
2350706-6,Sim,73768,Dilceu Sperafico
2350706-6,Sim,220671,Dilvanda Faro
2350706-6,Sim,160599,Dimas Fabiano
2350706-6,Sim,220602,Dimas Gadelha
2350706-6,Sim,143632,Domingos Neto
2350706-6,Sim,220573,Dorinaldo Malafaia
2350706-6,Sim,221339,Dr Benjamim
2350706-6,Sim,220610,Dr. Fernando Máximo
2350706-6,Não,204518,Dr. Frederico
2350706-6,Sim,204351,Dr. Luiz Ovando
2350706-6,Sim,204412,Dr. Zacharias Calil
2350706-6,Sim,220674,Dra. Alessandra Haber
2350706-6,Sim,220686,Duarte
2350706-6,Sim,220540,Duda Ramos
2350706-6,Sim,220623,Duda Salabert
2350706-6,Sim,204541,Eduardo Bismarck
2350706-6,Não,92346,Eduardo Bolsonaro
2350706-6,Sim,141421,Eduardo da Fonte
2350706-6,Sim,220589,Eduardo Velloso
2350706-6,Sim,74075,Elcione Barbalho
2350706-6,Não,204364,Eli Borges
2350706-6,Sim,198783,Emanuel Pinheiro Neto
2350706-6,Sim,161550,Emidinho Madeira
2350706-6,Sim,220663,Eriberto Medeiros
2350706-6,Sim,220645,Erika Hilton
2350706-6,Sim,160575,Erika Kokay
2350706-6,Não,160640,Eros Biondini
2350706-6,Sim,178871,Evair Vieira de Melo
2350706-6,Sim,178905,Fabio Garcia
2350706-6,Sim,220681,Fábio Macedo
2350706-6,Sim,204368,Fabio Schiochet
2350706-6,Sim,220653,Fábio Teruel
2350706-6,Sim,66828,Fausto Pinato
2350706-6,Sim,220646,Felipe Becari
2350706-6,Sim,72442,Felipe Carreras
2350706-6,Sim,204398,Felipe Francischini
2350706-6,Sim,160666,Félix Mendonça Júnior
2350706-6,Sim,204407,Fernanda Melchionna
2350706-6,Sim,220656,Fernanda Pessoa
2350706-6,Sim,141431,Fernando Coelho Filho
2350706-6,Sim,204445,Fernando Mineiro
2350706-6,Sim,92699,Fernando Monteiro
2350706-6,Não,204411,Filipe Barros
2350706-6,Não,220545,Filipe Martins
2350706-6,Sim,160598,Flávia Morais
2350706-6,Sim,191923,Flávio Nogueira
2350706-6,Sim,220700,Florentino Neto
2350706-6,Não,220551,Franciane Bayer
2350706-6,Não,220534,Fred Linhares
2350706-6,Sim,224117,Gabriel Mota
2350706-6,Sim,220708,Gabriel Nunes
2350706-6,Não,204473,General Girão
2350706-6,Não,220611,General Pazuello
2350706-6,Sim,178966,Geovania de Sá
2350706-6,Sim,220587,Gerlen Diniz
2350706-6,Sim,204394,Gervásio Maia
2350706-6,Sim,74383,Giacobo
2350706-6,Não,204491,Gilberto Abramo
2350706-6,Sim,220529,Gilson Daniel
2350706-6,Sim,204365,Gilson Marques
2350706-6,Não,220526,Gilvan da Federal
2350706-6,Não,220531,Gilvan Maximo
2350706-6,Não,160673,Giovani Cherini
2350706-6,Sim,152605,Glauber Braga
2350706-6,Sim,204419,Glaustin da Fokus
2350706-6,Sim,107283,Gleisi Hoffmann
2350706-6,Não,198197,Greyce Elias
2350706-6,Sim,220639,Guilherme Boulos
2350706-6,Sim,220664,Guilherme Uchoa
2350706-6,Não,220568,Gustavo Gayer
2350706-6,Sim,204456,Gutemberg Reis
2350706-6,Sim,178964,Heitor Schuch
2350706-6,Sim,220672,Henderson Pinto
2350706-6,Sim,204539,Hercílio Coelho Diniz
2350706-6,Não,220563,Icaro de Valmir
2350706-6,Sim,204533,Idilvan Alencar
2350706-6,Sim,98615,Ismael
2350706-6,Sim,73531,Ivan Valente
2350706-6,Sim,220670,Iza Arruda
2350706-6,Sim,220527,Jack Rocha
2350706-6,Sim,220697,Jadyel Alencar
2350706-6,Sim,141456,Jilmar Tatto
2350706-6,Sim,74550,João Leão
2350706-6,Não,141459,João Maia
2350706-6,Sim,178910,Joaquim Passarinho
2350706-6,Sim,160548,Jonas Donizette
2350706-6,Não,205550,Jorge Braz
2350706-6,Sim,178857,Jorge Solla
2350706-6,Sim,141464,José Airton Félix Cirilo
2350706-6,Sim,141470,José Guimarães
2350706-6,Não,204472,José Medeiros
2350706-6,Sim,204391,José Nelto
2350706-6,Sim,74554,José Rocha
2350706-6,Sim,220578,Josenildo
2350706-6,Sim,74141,Josias Gomes
2350706-6,Sim,204474,Juarez Costa
2350706-6,Não,220559,Julia Zanatta
2350706-6,Sim,220640,Juliana Cardoso
2350706-6,Sim,74317,Júlio Cesar
2350706-6,Não,204520,Junio Amaral
2350706-6,Sim,204497,Júnior Ferrari
2350706-6,Sim,220677,Keniston Braga
2350706-6,Sim,162067,Kiko Celeguim
2350706-6,Sim,204536,Kim Kataguiri
2350706-6,Não,98057,Lafayette de Andrada
2350706-6,Sim,141480,Lázaro Botelho
2350706-6,Sim,80815,Léo Prates
2350706-6,Sim,74156,Leonardo Monteiro
2350706-6,Sim,74299,Leônidas Cristino
2350706-6,Sim,139285,Lídice da Mata
2350706-6,Sim,74858,Lindbergh Farias
2350706-6,Sim,220662,Lucas Ramos
2350706-6,Sim,204404,Lucas Redecker
2350706-6,Sim,220581,Luciano Amaral
2350706-6,Sim,103758,Luciano Azevedo
2350706-6,Sim,74478,Luciano Bivar
2350706-6,Sim,178931,Luciano Ducci
2350706-6,Não,220616,Luciano Vieira
2350706-6,Não,222429,Luis Carlos Gomes
2350706-6,Não,160510,Luis Tibé
2350706-6,Sim,204448,Luiz Antônio Corrêa
2350706-6,Sim,141485,Luiz Carlos Busato
2350706-6,Sim,74041,Luiz Couto
2350706-6,Sim,141487,Luiz Fernando Faria
2350706-6,Não,204455,Luiz Lima
2350706-6,Não,204526,Luiz Philippe de Orleans e Bragança
2350706-6,Sim,178866,Luizianne Lins
2350706-6,Sim,220669,Lula da Fonte
2350706-6,Não,166402,Magda Mofatto
2350706-6,Sim,220648,Marangoni
2350706-6,Sim,156190,Marcel van Hattem
2350706-6,Não,220599,Marcelo Crivella
2350706-6,Sim,220634,Marcelo Lima
2350706-6,Sim,133810,Marcelo Moraes
2350706-6,Sim,160161,Marcelo Queiroz
2350706-6,Não,178983,Marcio Alvino
2350706-6,Sim,179001,Márcio Biolchi
2350706-6,Sim,81055,Márcio Jerry
2350706-6,Não,150418,Márcio Marinho
2350706-6,Sim,204522,Marco Bertaiolli
