idVotacao,voto,deputado_id,deputado_nome
2277651-56,Não,178835,Afonso Motta
2277651-56,Sim,204501,Alencar Santana
2277651-56,Não,160600,Arthur Oliveira Maia
2277651-56,Não,123086,Átila Lira
2277651-56,Sim,69871,Bacelar
2277651-56,Não,220574,Cabo Gilberto Silva
2277651-56,Sim,204426,Carlos Veras
2277651-56,Não,204462,Chris Tonietto
2277651-56,Não,220595,Coronel Fernanda
2277651-56,Não,220561,Delegada Katarina
2277651-56,Não,178908,Delegado Éder Mauro
2277651-56,Não,220619,Delegado Ramagem
2277651-56,Não,220705,Deltan Dallagnol
2277651-56,Não,220691,Diego Coronel
2277651-56,Não,220528,Dr. Victor Linhalis
2277651-56,Não,220674,Dra. Alessandra Haber
2277651-56,Não,204541,Eduardo Bismarck
2277651-56,Sim,220587,Gerlen Diniz
2277651-56,Não,204365,Gilson Marques
2277651-56,Sim,107283,Gleisi Hoffmann
2277651-56,Sim,178873,Helder Salomão
2277651-56,Não,74550,João Leão
2277651-56,Não,214694,Jorge Goetten
2277651-56,Não,204391,José Nelto
2277651-56,Não,204474,Juarez Costa
2277651-56,Não,220559,Julia Zanatta
2277651-56,Sim,74041,Luiz Couto
2277651-56,Sim,220584,Murilo Galdino
2277651-56,Sim,74160,Patrus Ananias
2277651-56,Não,220667,Pedro Campos
2277651-56,Não,153423,Renilce Nicodemos
2277651-56,Não,220588,Roberto Duarte
2277651-56,Não,220624,Robinson Faria
2277651-56,Não,220644,Rosângela Moro
2277651-56,Não,220620,Rosângela Reis
2277651-56,Sim,74371,Rubens Otoni
2277651-56,Sim,178887,Rubens Pereira Júnior
2277651-56,Não,73604,Rui Falcão
2277651-56,Não,204535,Sâmia Bomfim
2277651-56,Não,204534,Tabata Amaral
2277651-56,Não,91228,Waldemar Oliveira
2277651-56,Não,220564,Yandra Moura
2277651-56,Não,220660,Yury do Paredão
2277651-56,Não,220536,Zé Haroldo Cathedral
