idVotacao,voto,deputado_id,deputado_nome
602720-66,Não,204501,Alencar Santana
602720-66,Sim,220576,Alfredo Gaspar
602720-66,Não,123086,Átila Lira
602720-66,Não,69871,Bacelar
602720-66,Não,204426,Carlos Veras
602720-66,Sim,204369,Caroline de Toni
602720-66,Sim,204462,Chris Tonietto
602720-66,Não,98148,Cobalchini
602720-66,Sim,220595,Coronel Fernanda
602720-66,Não,220561,Delegada Katarina
602720-66,Não,204512,Delegado Marcelo Freitas
602720-66,Sim,220619,Delegado Ramagem
602720-66,Não,220705,Deltan Dallagnol
602720-66,Não,220691,Diego Coronel
602720-66,Não,220528,Dr. Victor Linhalis
602720-66,Não,220674,Dra. Alessandra Haber
602720-66,Não,220686,Duarte
602720-66,Não,204541,Eduardo Bismarck
602720-66,Não,66828,Fausto Pinato
602720-66,Não,191923,Flávio Nogueira
602720-66,Não,220587,Gerlen Diniz
602720-66,Não,204394,Gervásio Maia
602720-66,Sim,204365,Gilson Marques
602720-66,Não,178873,Helder Salomão
602720-66,Sim,220559,Julia Zanatta
602720-66,Não,74858,Lindbergh Farias
602720-66,Não,74041,Luiz Couto
602720-66,Sim,220547,Marcos Pollon
602720-66,Não,74160,Patrus Ananias
602720-66,Não,74574,Paulo Magalhães
602720-66,Sim,160601,Pr. Marco Feliciano
602720-66,Sim,220588,Roberto Duarte
602720-66,Sim,220624,Robinson Faria
602720-66,Sim,220644,Rosângela Moro
602720-66,Não,73604,Rui Falcão
602720-66,Não,204535,Sâmia Bomfim
602720-66,Sim,178946,Soraya Santos
602720-66,Não,220598,Tarcísio Motta
602720-66,Não,91228,Waldemar Oliveira
602720-66,Sim,220660,Yury do Paredão
602720-66,Não,220536,Zé Haroldo Cathedral
