idVotacao,voto,deputado_id,deputado_nome
2365055-2,Sim,204379,Acácio Favacho
2365055-2,Sim,220714,Adail Filho
2365055-2,Sim,160665,Augusto Coutinho
2365055-2,Sim,160512,Aureo Ribeiro
2365055-2,Sim,220605,Bandeira de Mello
2365055-2,Sim,220571,Daniel Agrobom
2365055-2,Sim,204367,Daniel Freitas
2365055-2,Não,220649,Delegado da Cunha
2365055-2,Sim,220671,Dilvanda Faro
2365055-2,Sim,220602,Dimas Gadelha
2365055-2,Sim,141456,Jilmar Tatto
2365055-2,Sim,74554,José Rocha
2365055-2,Não,66385,Julio Arcoverde
2365055-2,Sim,162067,Kiko Celeguim
2365055-2,Sim,220616,Luciano Vieira
2365055-2,Sim,150418,Márcio Marinho
2365055-2,Sim,220628,Mauricio do Vôlei
2365055-2,Não,220585,Mersinho Lucena
2365055-2,Sim,220627,Paulinho Freire
2365055-2,Não,178860,Paulo Azi
2365055-2,Sim,220631,Samuel Viana
2365055-2,Não,220713,Saullo Vianna
2365055-2,Sim,220601,Washington Quaquá
2365055-2,Sim,74043,Wellington Roberto
2365055-2,Sim,220660,Yury do Paredão
