idVotacao,voto,deputado_id,deputado_nome
2310837-8,Não,220593,Abilio Brunini
2310837-8,Sim,204379,Acácio Favacho
2310837-8,Sim,220714,Adail Filho
2310837-8,Não,221328,Adilson Barroso
2310837-8,Sim,204560,Adolfo Viana
2310837-8,Não,204528,Adriana Ventura
2310837-8,Sim,121948,Adriano do Baldy
2310837-8,Sim,74646,Aécio Neves
2310837-8,Não,136811,Afonso Hamm
2310837-8,Sim,178835,Afonso Motta
2310837-8,Sim,160527,Aguinaldo Ribeiro
2310837-8,Sim,204495,Airton Faleiro
2310837-8,Sim,204549,AJ Albuquerque
2310837-8,Não,73579,Alberto Fraga
2310837-8,Sim,220538,Albuquerque
2310837-8,Não,160559,Alceu Moreira
2310837-8,Sim,204501,Alencar Santana
2310837-8,Não,178972,Alex Manente
2310837-8,Não,204571,Alex Santana
2310837-8,Sim,220542,Alexandre Guimarães
2310837-8,Não,160545,Alexandre Leite
2310837-8,Sim,220554,Alexandre Lindenmeyer
2310837-8,Sim,221148,Alfredinho
2310837-8,Não,220576,Alfredo Gaspar
2310837-8,Sim,74057,Alice Portugal
2310837-8,Sim,178927,Aliel Machado
2310837-8,Não,178937,Altineu Côrtes
2310837-8,Sim,178881,Aluisio Mendes
2310837-8,Não,220596,Amália Barros
2310837-8,Sim,220707,Amanda Gentil
2310837-8,Sim,204356,Amaro Neto
2310837-8,Não,220715,Amom Mandel
2310837-8,Não,107970,Ana Paula Leão
2310837-8,Sim,220556,Ana Paula Lima
2310837-8,Sim,220632,Ana Pimentel
2310837-8,Não,220657,André Fernandes
2310837-8,Não,204423,André Ferreira
2310837-8,Sim,133439,André Figueiredo
2310837-8,Sim,178882,André Fufuca
2310837-8,Sim,204515,André Janones
2310837-8,Sim,123756,Antônia Lúcia
2310837-8,Sim,220544,Antonio Andrade
2310837-8,Sim,160553,Antonio Brito
2310837-8,Não,220638,Antonio Carlos Rodrigues
2310837-8,Não,220549,Any Ortiz
2310837-8,Sim,73433,Arlindo Chinaglia
2310837-8,Artigo 17,160541,Arthur Lira
2310837-8,Sim,160600,Arthur Oliveira Maia
2310837-8,Sim,160665,Augusto Coutinho
2310837-8,Sim,220577,Augusto Puppio
2310837-8,Não,160512,Aureo Ribeiro
2310837-8,Sim,69871,Bacelar
2310837-8,Sim,220605,Bandeira de Mello
2310837-8,Sim,220612,Bebeto
2310837-8,Sim,73701,Benedita da Silva
2310837-8,Não,109429,Benes Leocádio
2310837-8,Sim,220683,Beto Richa
2310837-8,Não,204374,Bia Kicis
2310837-8,Não,204388,Bibo Nunes
2310837-8,Sim,160538,Bohn Gass
2310837-8,Sim,210989,Bruno Farias
2310837-8,Não,220635,Bruno Ganem
2310837-8,Não,220574,Cabo Gilberto Silva
2310837-8,Sim,220548,Camila Jara
2310837-8,Não,204572,Capitão Alberto Neto
2310837-8,Não,178829,Capitão Augusto
2310837-8,Não,204507,Carla Zambelli
2310837-8,Não,204361,Carlos Chiodini
2310837-8,Não,178962,Carlos Gomes
2310837-8,Não,204460,Carlos Jordy
2310837-8,Não,74262,Carlos Sampaio
2310837-8,Sim,204426,Carlos Veras
2310837-8,Sim,141398,Carlos Zarattini
2310837-8,Sim,220704,Carol Dartora
2310837-8,Não,204369,Caroline de Toni
2310837-8,Sim,220699,Castro Neto
2310837-8,Sim,206018,Célia Xakriabá
2310837-8,Não,178876,Célio Silveira
2310837-8,Sim,73441,Celso Russomanno
2310837-8,Sim,205476,Charles Fernandes
2310837-8,Sim,74171,Chico Alencar
2310837-8,Sim,204476,Chiquinho Brazão
2310837-8,Não,204462,Chris Tonietto
2310837-8,Não,220665,Clarissa Tércio
2310837-8,Sim,74537,Claudio Cajado
2310837-8,Sim,141408,Cleber Verde
2310837-8,Sim,98148,Cobalchini
2310837-8,Não,220594,Coronel Assis
2310837-8,Não,204378,Coronel Chrisóstomo
2310837-8,Não,220595,Coronel Fernanda
2310837-8,Não,220666,Coronel Meira
2310837-8,Não,222142,Coronel Telhada
2310837-8,Não,220590,Coronel Ulysses
2310837-8,Não,178963,Covatti Filho
2310837-8,Não,220608,Cristiane Lopes
2310837-8,Não,204355,Da Vitoria
