idVotacao,voto,deputado_id,deputado_nome
2166878-66,Sim,73579,Alberto Fraga
2166878-66,Sim,220576,Alfredo Gaspar
2166878-66,Sim,178881,Aluisio Mendes
2166878-66,Sim,220690,Capitão Alden
2166878-66,Sim,220594,Coronel Assis
2166878-66,Sim,220666,Coronel Meira
2166878-66,Sim,222142,Coronel Telhada
2166878-66,Sim,220625,Delegada Ione
2166878-66,Sim,220561,Delegada Katarina
2166878-66,Sim,220673,Delegado Caveira
2166878-66,Sim,220649,Delegado da Cunha
2166878-66,Sim,220583,Delegado Fabio Costa
2166878-66,Sim,220652,Delegado Palumbo
2166878-66,Sim,220654,Delegado Paulo Bilynskyj
2166878-66,Sim,220619,Delegado Ramagem
2166878-66,Sim,220646,Felipe Becari
2166878-66,Sim,220611,General Pazuello
2166878-66,Sim,204520,Junio Amaral
2166878-66,Sim,204404,Lucas Redecker
2166878-66,Sim,204479,Nicoletti
2166878-66,Não,178987,Orlando Silva
2166878-66,Sim,73692,Osmar Terra
2166878-66,Sim,204416,Sanderson
2166878-66,Sim,204387,Sargento Fahur
2166878-66,Sim,220621,Sargento Gonçalves
2166878-66,Sim,220618,Sargento Portugal
2166878-66,Sim,220579,Silvia Waiãpi
2166878-66,Sim,220552,Tenente Coronel Zucco
2166878-66,Sim,220597,Thiago Flores
