idVotacao,voto,deputado_id,deputado_nome
2301683-33,Sim,220593,Abilio Brunini
2301683-33,Não,204379,Acácio Favacho
2301683-33,Sim,204528,Adriana Ventura
2301683-33,Não,121948,Adriano do Baldy
2301683-33,Não,178835,Afonso Motta
2301683-33,Não,160527,Aguinaldo Ribeiro
2301683-33,Não,204495,Airton Faleiro
2301683-33,Não,204549,AJ Albuquerque
2301683-33,Sim,73579,Alberto Fraga
2301683-33,Não,74696,Alberto Mourão
2301683-33,Não,220538,Albuquerque
2301683-33,Não,204501,Alencar Santana
2301683-33,Não,204571,Alex Santana
2301683-33,Não,220542,Alexandre Guimarães
2301683-33,Não,160545,Alexandre Leite
2301683-33,Não,221148,Alfredinho
2301683-33,Sim,220576,Alfredo Gaspar
2301683-33,Não,74057,Alice Portugal
2301683-33,Sim,220596,Amália Barros
2301683-33,Não,220707,Amanda Gentil
2301683-33,Sim,220715,Amom Mandel
2301683-33,Não,107970,Ana Paula Leão
2301683-33,Não,220556,Ana Paula Lima
2301683-33,Não,220632,Ana Pimentel
2301683-33,Não,220657,André Fernandes
2301683-33,Não,133439,André Figueiredo
2301683-33,Não,204515,André Janones
2301683-33,Sim,220549,Any Ortiz
2301683-33,Não,73433,Arlindo Chinaglia
2301683-33,Artigo 17,160541,Arthur Lira
2301683-33,Não,160600,Arthur Oliveira Maia
2301683-33,Não,160512,Aureo Ribeiro
2301683-33,Não,69871,Bacelar
2301683-33,Não,220605,Bandeira de Mello
2301683-33,Não,73701,Benedita da Silva
2301683-33,Não,109429,Benes Leocádio
2301683-33,Não,204358,Beto Pereira
2301683-33,Não,220683,Beto Richa
2301683-33,Não,204388,Bibo Nunes
2301683-33,Não,160538,Bohn Gass
2301683-33,Não,210989,Bruno Farias
2301683-33,Sim,220635,Bruno Ganem
2301683-33,Não,220548,Camila Jara
2301683-33,Sim,204572,Capitão Alberto Neto
2301683-33,Não,220690,Capitão Alden
2301683-33,Sim,178829,Capitão Augusto
2301683-33,Não,178962,Carlos Gomes
2301683-33,Não,178993,Carlos Henrique Gaguim
2301683-33,Sim,204460,Carlos Jordy
2301683-33,Sim,74262,Carlos Sampaio
2301683-33,Não,204426,Carlos Veras
2301683-33,Não,220704,Carol Dartora
2301683-33,Sim,204369,Caroline de Toni
2301683-33,Não,220699,Castro Neto
2301683-33,Não,178876,Célio Silveira
2301683-33,Não,73441,Celso Russomanno
2301683-33,Não,204496,Celso Sabino
2301683-33,Não,204504,Cezinha de Madureira
2301683-33,Não,205476,Charles Fernandes
2301683-33,Não,74171,Chico Alencar
2301683-33,Não,204476,Chiquinho Brazão
2301683-33,Sim,204462,Chris Tonietto
2301683-33,Não,220665,Clarissa Tércio
2301683-33,Não,74537,Claudio Cajado
