idVotacao,voto,deputado_id,deputado_nome
2354502-8,Sim,220593,Abilio Brunini
2354502-8,Sim,221328,Adilson Barroso
2354502-8,Não,204528,Adriana Ventura
2354502-8,Sim,121948,Adriano do Baldy
2354502-8,Sim,74646,Aécio Neves
2354502-8,Sim,136811,Afonso Hamm
2354502-8,Sim,178835,Afonso Motta
2354502-8,Sim,204495,Airton Faleiro
2354502-8,Sim,73579,Alberto Fraga
2354502-8,Sim,74696,Alberto Mourão
2354502-8,Sim,220538,Albuquerque
2354502-8,Sim,160559,Alceu Moreira
2354502-8,Sim,204501,Alencar Santana
2354502-8,Não,178972,Alex Manente
2354502-8,Sim,204571,Alex Santana
2354502-8,Sim,220542,Alexandre Guimarães
2354502-8,Sim,221148,Alfredinho
2354502-8,Não,220576,Alfredo Gaspar
2354502-8,Sim,178927,Aliel Machado
2354502-8,Sim,178881,Aluisio Mendes
2354502-8,Sim,220596,Amália Barros
2354502-8,Sim,204356,Amaro Neto
2354502-8,Sim,220715,Amom Mandel
2354502-8,Sim,107970,Ana Paula Leão
2354502-8,Sim,220556,Ana Paula Lima
2354502-8,Sim,220632,Ana Pimentel
2354502-8,Sim,220657,André Fernandes
2354502-8,Sim,133439,André Figueiredo
2354502-8,Sim,204515,André Janones
2354502-8,Sim,220676,Andreia Siqueira
2354502-8,Sim,160553,Antonio Brito
2354502-8,Sim,220638,Antonio Carlos Rodrigues
2354502-8,Não,220549,Any Ortiz
2354502-8,Sim,73433,Arlindo Chinaglia
2354502-8,Sim,74090,Átila Lins
2354502-8,Sim,123086,Átila Lira
2354502-8,Sim,160665,Augusto Coutinho
2354502-8,Sim,220577,Augusto Puppio
2354502-8,Sim,69871,Bacelar
2354502-8,Sim,178975,Baleia Rossi
2354502-8,Sim,220605,Bandeira de Mello
2354502-8,Sim,220612,Bebeto
2354502-8,Sim,73701,Benedita da Silva
2354502-8,Sim,109429,Benes Leocádio
2354502-8,Sim,204358,Beto Pereira
2354502-8,Sim,220683,Beto Richa
2354502-8,Sim,204374,Bia Kicis
2354502-8,Sim,204388,Bibo Nunes
2354502-8,Sim,160538,Bohn Gass
2354502-8,Sim,210989,Bruno Farias
2354502-8,Sim,220635,Bruno Ganem
2354502-8,Sim,220574,Cabo Gilberto Silva
2354502-8,Sim,220548,Camila Jara
2354502-8,Sim,204572,Capitão Alberto Neto
2354502-8,Sim,220690,Capitão Alden
2354502-8,Sim,178829,Capitão Augusto
2354502-8,Sim,204507,Carla Zambelli
2354502-8,Sim,178962,Carlos Gomes
2354502-8,Não,178993,Carlos Henrique Gaguim
2354502-8,Sim,204460,Carlos Jordy
2354502-8,Sim,74262,Carlos Sampaio
2354502-8,Sim,204426,Carlos Veras
2354502-8,Sim,141398,Carlos Zarattini
2354502-8,Sim,220704,Carol Dartora
2354502-8,Sim,204369,Caroline de Toni
2354502-8,Sim,220699,Castro Neto
2354502-8,Não,206018,Célia Xakriabá
2354502-8,Sim,178876,Célio Silveira
2354502-8,Sim,73441,Celso Russomanno
2354502-8,Sim,205476,Charles Fernandes
2354502-8,Não,74171,Chico Alencar
2354502-8,Não,204476,Chiquinho Brazão
2354502-8,Sim,204462,Chris Tonietto
2354502-8,Sim,220665,Clarissa Tércio
2354502-8,Sim,74537,Claudio Cajado
2354502-8,Sim,141408,Cleber Verde
2354502-8,Sim,88256,Clodoaldo Magalhães
2354502-8,Sim,220594,Coronel Assis
2354502-8,Sim,204378,Coronel Chrisóstomo
2354502-8,Sim,220595,Coronel Fernanda
2354502-8,Sim,220666,Coronel Meira
2354502-8,Sim,222142,Coronel Telhada
2354502-8,Não,220590,Coronel Ulysses
2354502-8,Sim,178963,Covatti Filho
2354502-8,Não,220608,Cristiane Lopes
2354502-8,Sim,204355,Da Vitoria
2354502-8,Sim,141411,Dagoberto Nogueira
2354502-8,Sim,220629,Dandara
2354502-8,Não,220603,Dani Cunha
2354502-8,Sim,220571,Daniel Agrobom
2354502-8,Sim,204367,Daniel Freitas
2354502-8,Sim,220614,Daniel Soranz
2354502-8,Sim,220557,Daniela Reinehr
2354502-8,Sim,204511,David Soares
2354502-8,Não,220659,Dayany Bittencourt
2354502-8,Sim,220539,Defensor Stélio Dener
2354502-8,Sim,220565,Delegada Adriana Accorsi
2354502-8,Sim,220625,Delegada Ione
2354502-8,Sim,220561,Delegada Katarina
2354502-8,Sim,220673,Delegado Caveira
2354502-8,Sim,220649,Delegado da Cunha
2354502-8,Sim,178908,Delegado Éder Mauro
2354502-8,Sim,220583,Delegado Fabio Costa
2354502-8,Sim,204512,Delegado Marcelo Freitas
2354502-8,Não,220701,Delegado Matheus Laiola
2354502-8,Sim,220652,Delegado Palumbo
2354502-8,Sim,220654,Delegado Paulo Bilynskyj
2354502-8,Sim,220619,Delegado Ramagem
2354502-8,Sim,220705,Deltan Dallagnol
2354502-8,Sim,220553,Denise Pessôa
2354502-8,Sim,160588,Diego Andrade
2354502-8,Sim,220691,Diego Coronel
2354502-8,Sim,178929,Diego Garcia
2354502-8,Sim,73768,Dilceu Sperafico
2354502-8,Sim,220671,Dilvanda Faro
2354502-8,Sim,160599,Dimas Fabiano
2354502-8,Sim,143632,Domingos Neto
2354502-8,Sim,160758,Domingos Sávio
2354502-8,Não,221339,Dr Benjamim
2354502-8,Sim,220610,Dr. Fernando Máximo
2354502-8,Sim,220688,Dr. Francisco
2354502-8,Sim,204518,Dr. Frederico
2354502-8,Sim,204481,Dr. Jaziel
2354502-8,Sim,204351,Dr. Luiz Ovando
2354502-8,Sim,220528,Dr. Victor Linhalis
2354502-8,Não,204412,Dr. Zacharias Calil
2354502-8,Sim,220674,Dra. Alessandra Haber
2354502-8,Sim,220686,Duarte
2354502-8,Sim,220540,Duda Ramos
2354502-8,Sim,220623,Duda Salabert
2354502-8,Sim,92346,Eduardo Bolsonaro
2354502-8,Sim,141421,Eduardo da Fonte
2354502-8,Sim,220589,Eduardo Velloso
2354502-8,Sim,160575,Erika Kokay
2354502-8,Sim,178871,Evair Vieira de Melo
2354502-8,Sim,178905,Fabio Garcia
2354502-8,Sim,220681,Fábio Macedo
2354502-8,Sim,220653,Fábio Teruel
2354502-8,Sim,66828,Fausto Pinato
2354502-8,Não,220712,Fausto Santos Jr.
2354502-8,Não,220646,Felipe Becari
2354502-8,Sim,72442,Felipe Carreras
2354502-8,Não,204398,Felipe Francischini
2354502-8,Sim,160666,Félix Mendonça Júnior
2354502-8,Não,220656,Fernanda Pessoa
2354502-8,Não,141431,Fernando Coelho Filho
2354502-8,Sim,204445,Fernando Mineiro
2354502-8,Sim,92699,Fernando Monteiro
2354502-8,Sim,204427,Fernando Rodolfo
2354502-8,Sim,204411,Filipe Barros
2354502-8,Sim,160598,Flávia Morais
2354502-8,Sim,191923,Flávio Nogueira
2354502-8,Sim,220700,Florentino Neto
2354502-8,Sim,220551,Franciane Bayer
2354502-8,Sim,220534,Fred Linhares
2354502-8,Sim,204473,General Girão
2354502-8,Sim,220611,General Pazuello
2354502-8,Sim,178966,Geovania de Sá
2354502-8,Não,220702,Geraldo Mendes
2354502-8,Sim,74374,Geraldo Resende
2354502-8,Sim,220587,Gerlen Diniz
2354502-8,Sim,204394,Gervásio Maia
2354502-8,Sim,204491,Gilberto Abramo
2354502-8,Não,204365,Gilson Marques
2354502-8,Sim,220526,Gilvan da Federal
2354502-8,Sim,220531,Gilvan Maximo
2354502-8,Não,152605,Glauber Braga
