idVotacao,voto,deputado_id,deputado_nome
2141497-80,Não,220576,Alfredo Gaspar
2141497-80,Não,123086,Átila Lira
2141497-80,Sim,204460,Carlos Jordy
2141497-80,Não,204426,Carlos Veras
2141497-80,Sim,204369,Caroline de Toni
2141497-80,Sim,98148,Cobalchini
2141497-80,Não,204512,Delegado Marcelo Freitas
2141497-80,Sim,220619,Delegado Ramagem
2141497-80,Sim,220705,Deltan Dallagnol
2141497-80,Não,220691,Diego Coronel
2141497-80,Sim,178929,Diego Garcia
2141497-80,Sim,220528,Dr. Victor Linhalis
2141497-80,Não,204541,Eduardo Bismarck
2141497-80,Abstenção,204364,Eli Borges
2141497-80,Não,160575,Erika Kokay
2141497-80,Não,220656,Fernanda Pessoa
2141497-80,Não,220587,Gerlen Diniz
2141497-80,Não,204394,Gervásio Maia
2141497-80,Sim,204365,Gilson Marques
2141497-80,Não,178873,Helder Salomão
2141497-80,Não,204391,José Nelto
2141497-80,Sim,204474,Juarez Costa
2141497-80,Sim,220559,Julia Zanatta
2141497-80,Não,74041,Luiz Couto
2141497-80,Não,220658,Luiz Gastão
2141497-80,Não,220599,Marcelo Crivella
2141497-80,Não,74428,Mendonça Filho
2141497-80,Não,220584,Murilo Galdino
2141497-80,Sim,204479,Nicoletti
2141497-80,Não,74160,Patrus Ananias
2141497-80,Não,220588,Roberto Duarte
2141497-80,Sim,220644,Rosângela Moro
2141497-80,Não,74371,Rubens Otoni
2141497-80,Não,73604,Rui Falcão
2141497-80,Não,204535,Sâmia Bomfim
2141497-80,Não,220598,Tarcísio Motta
2141497-80,Não,91228,Waldemar Oliveira
