idVotacao,voto,deputado_id,deputado_nome
2352476-62,Sim,160527,Aguinaldo Ribeiro
2352476-62,Sim,204501,Alencar Santana
2352476-62,Não,220576,Alfredo Gaspar
2352476-62,Sim,220638,Antonio Carlos Rodrigues
2352476-62,Sim,69871,Bacelar
2352476-62,Sim,178829,Capitão Augusto
2352476-62,Sim,204460,Carlos Jordy
2352476-62,Sim,98148,Cobalchini
2352476-62,Sim,220595,Coronel Fernanda
2352476-62,Sim,178963,Covatti Filho
2352476-62,Sim,220561,Delegada Katarina
2352476-62,Sim,178908,Delegado Éder Mauro
2352476-62,Sim,204512,Delegado Marcelo Freitas
2352476-62,Sim,220619,Delegado Ramagem
2352476-62,Não,220705,Deltan Dallagnol
2352476-62,Sim,220691,Diego Coronel
2352476-62,Sim,220528,Dr. Victor Linhalis
2352476-62,Sim,220712,Fausto Santos Jr.
2352476-62,Sim,191923,Flávio Nogueira
2352476-62,Não,220587,Gerlen Diniz
2352476-62,Sim,204394,Gervásio Maia
2352476-62,Não,204365,Gilson Marques
2352476-62,Sim,107283,Gleisi Hoffmann
2352476-62,Sim,178873,Helder Salomão
2352476-62,Sim,214694,Jorge Goetten
2352476-62,Sim,204474,Juarez Costa
2352476-62,Sim,220559,Julia Zanatta
2352476-62,Sim,66385,Julio Arcoverde
2352476-62,Não,204536,Kim Kataguiri
2352476-62,Sim,98057,Lafayette de Andrada
2352476-62,Sim,141480,Lázaro Botelho
2352476-62,Sim,74858,Lindbergh Farias
2352476-62,Sim,220599,Marcelo Crivella
2352476-62,Sim,220668,Maria Arraes
2352476-62,Não,74428,Mendonça Filho
2352476-62,Sim,220584,Murilo Galdino
2352476-62,Sim,160642,Pastor Eurico
2352476-62,Sim,74574,Paulo Magalhães
2352476-62,Sim,160601,Pr. Marco Feliciano
2352476-62,Sim,153423,Renilce Nicodemos
2352476-62,Sim,220588,Roberto Duarte
2352476-62,Sim,220624,Robinson Faria
2352476-62,Não,220644,Rosângela Moro
2352476-62,Sim,220620,Rosângela Reis
2352476-62,Sim,74371,Rubens Otoni
2352476-62,Sim,178887,Rubens Pereira Júnior
2352476-62,Sim,73604,Rui Falcão
2352476-62,Não,204535,Sâmia Bomfim
2352476-62,Sim,204425,Silvio Costa Filho
2352476-62,Não,204534,Tabata Amaral
2352476-62,Não,220598,Tarcísio Motta
2352476-62,Sim,220684,Tião Medeiros
2352476-62,Sim,91228,Waldemar Oliveira
2352476-62,Sim,220660,Yury do Paredão
2352476-62,Sim,220536,Zé Haroldo Cathedral
