idVotacao,voto,deputado_id,deputado_nome
2345368-56,Sim,220593,Abilio Brunini
2345368-56,Não,220714,Adail Filho
2345368-56,Sim,221328,Adilson Barroso
2345368-56,Não,204560,Adolfo Viana
2345368-56,Sim,204528,Adriana Ventura
2345368-56,Sim,121948,Adriano do Baldy
2345368-56,Sim,136811,Afonso Hamm
2345368-56,Não,178835,Afonso Motta
2345368-56,Não,160527,Aguinaldo Ribeiro
2345368-56,Não,204495,Airton Faleiro
2345368-56,Sim,204549,AJ Albuquerque
2345368-56,Sim,73579,Alberto Fraga
2345368-56,Não,220538,Albuquerque
2345368-56,Não,204501,Alencar Santana
2345368-56,Não,204571,Alex Santana
2345368-56,Não,220542,Alexandre Guimarães
2345368-56,Não,160545,Alexandre Leite
2345368-56,Não,220554,Alexandre Lindenmeyer
2345368-56,Não,220576,Alfredo Gaspar
2345368-56,Não,74057,Alice Portugal
2345368-56,Não,178927,Aliel Machado
2345368-56,Não,178881,Aluisio Mendes
2345368-56,Sim,220596,Amália Barros
2345368-56,Sim,220707,Amanda Gentil
2345368-56,Não,204356,Amaro Neto
2345368-56,Sim,107970,Ana Paula Leão
2345368-56,Não,220556,Ana Paula Lima
2345368-56,Não,220632,Ana Pimentel
2345368-56,Sim,220657,André Fernandes
2345368-56,Não,133439,André Figueiredo
2345368-56,Não,204515,André Janones
2345368-56,Não,220676,Andreia Siqueira
2345368-56,Não,220675,Antônio Doido
2345368-56,Não,73433,Arlindo Chinaglia
2345368-56,Artigo 17,160541,Arthur Lira
2345368-56,Não,160600,Arthur Oliveira Maia
2345368-56,Sim,123086,Átila Lira
2345368-56,Não,160665,Augusto Coutinho
2345368-56,Sim,220577,Augusto Puppio
2345368-56,Não,69871,Bacelar
2345368-56,Não,220605,Bandeira de Mello
2345368-56,Não,73701,Benedita da Silva
2345368-56,Não,109429,Benes Leocádio
2345368-56,Não,220683,Beto Richa
2345368-56,Sim,204374,Bia Kicis
2345368-56,Sim,204388,Bibo Nunes
2345368-56,Não,160538,Bohn Gass
2345368-56,Não,220635,Bruno Ganem
2345368-56,Não,220548,Camila Jara
2345368-56,Sim,204361,Carlos Chiodini
2345368-56,Não,178962,Carlos Gomes
2345368-56,Sim,178993,Carlos Henrique Gaguim
2345368-56,Sim,204460,Carlos Jordy
2345368-56,Não,74262,Carlos Sampaio
2345368-56,Não,141398,Carlos Zarattini
2345368-56,Não,220704,Carol Dartora
2345368-56,Sim,204369,Caroline de Toni
2345368-56,Não,220699,Castro Neto
2345368-56,Não,206018,Célia Xakriabá
2345368-56,Sim,178876,Célio Silveira
2345368-56,Não,73441,Celso Russomanno
2345368-56,Não,205476,Charles Fernandes
2345368-56,Não,74171,Chico Alencar
2345368-56,Não,204476,Chiquinho Brazão
2345368-56,Sim,204462,Chris Tonietto
2345368-56,Sim,220665,Clarissa Tércio
2345368-56,Sim,74537,Claudio Cajado
2345368-56,Não,141408,Cleber Verde
2345368-56,Não,88256,Clodoaldo Magalhães
2345368-56,Sim,220594,Coronel Assis
2345368-56,Sim,204378,Coronel Chrisóstomo
2345368-56,Sim,220595,Coronel Fernanda
2345368-56,Sim,220666,Coronel Meira
2345368-56,Sim,222142,Coronel Telhada
2345368-56,Não,220590,Coronel Ulysses
2345368-56,Não,220608,Cristiane Lopes
2345368-56,Sim,204355,Da Vitoria
2345368-56,Não,141411,Dagoberto Nogueira
2345368-56,Não,220629,Dandara
2345368-56,Não,220603,Dani Cunha
2345368-56,Sim,220571,Daniel Agrobom
2345368-56,Não,204409,Daniel Trzeciak
2345368-56,Sim,220557,Daniela Reinehr
2345368-56,Não,220539,Defensor Stélio Dener
2345368-56,Não,220565,Delegada Adriana Accorsi
2345368-56,Sim,220625,Delegada Ione
2345368-56,Não,220561,Delegada Katarina
2345368-56,Sim,220673,Delegado Caveira
2345368-56,Sim,178908,Delegado Éder Mauro
2345368-56,Sim,220583,Delegado Fabio Costa
2345368-56,Sim,204512,Delegado Marcelo Freitas
2345368-56,Sim,220701,Delegado Matheus Laiola
2345368-56,Sim,220652,Delegado Palumbo
