idVotacao,voto,deputado_id,deputado_nome
2345493-47,Não,220593,Abilio Brunini
2345493-47,Sim,204379,Acácio Favacho
2345493-47,Não,220714,Adail Filho
2345493-47,Não,221328,Adilson Barroso
2345493-47,Não,204528,Adriana Ventura
2345493-47,Sim,121948,Adriano do Baldy
2345493-47,Sim,74646,Aécio Neves
2345493-47,Não,136811,Afonso Hamm
2345493-47,Sim,178835,Afonso Motta
2345493-47,Sim,160527,Aguinaldo Ribeiro
2345493-47,Sim,204495,Airton Faleiro
2345493-47,Não,73579,Alberto Fraga
2345493-47,Sim,74696,Alberto Mourão
2345493-47,Não,220538,Albuquerque
2345493-47,Sim,160559,Alceu Moreira
2345493-47,Sim,204501,Alencar Santana
2345493-47,Sim,178972,Alex Manente
2345493-47,Não,204571,Alex Santana
2345493-47,Não,220542,Alexandre Guimarães
2345493-47,Sim,220554,Alexandre Lindenmeyer
2345493-47,Sim,221148,Alfredinho
2345493-47,Não,220576,Alfredo Gaspar
2345493-47,Sim,74057,Alice Portugal
2345493-47,Não,178881,Aluisio Mendes
2345493-47,Não,220596,Amália Barros
2345493-47,Não,204356,Amaro Neto
2345493-47,Sim,107970,Ana Paula Leão
2345493-47,Sim,220556,Ana Paula Lima
2345493-47,Sim,220632,Ana Pimentel
2345493-47,Não,220657,André Fernandes
2345493-47,Não,204423,André Ferreira
2345493-47,Sim,133439,André Figueiredo
2345493-47,Sim,204515,André Janones
2345493-47,Sim,220676,Andreia Siqueira
2345493-47,Não,123756,Antônia Lúcia
2345493-47,Não,220544,Antonio Andrade
2345493-47,Não,220638,Antonio Carlos Rodrigues
2345493-47,Sim,220675,Antônio Doido
2345493-47,Sim,73433,Arlindo Chinaglia
2345493-47,Sim,141391,Arnaldo Jardim
2345493-47,Artigo 17,160541,Arthur Lira
2345493-47,Sim,160600,Arthur Oliveira Maia
2345493-47,Sim,74090,Átila Lins
2345493-47,Sim,123086,Átila Lira
2345493-47,Sim,160665,Augusto Coutinho
2345493-47,Sim,220577,Augusto Puppio
2345493-47,Não,160512,Aureo Ribeiro
2345493-47,Sim,69871,Bacelar
2345493-47,Sim,178975,Baleia Rossi
2345493-47,Sim,220605,Bandeira de Mello
2345493-47,Não,220612,Bebeto
2345493-47,Sim,73701,Benedita da Silva
2345493-47,Não,109429,Benes Leocádio
2345493-47,Sim,204358,Beto Pereira
2345493-47,Sim,220683,Beto Richa
2345493-47,Não,204374,Bia Kicis
2345493-47,Não,204388,Bibo Nunes
2345493-47,Sim,160538,Bohn Gass
2345493-47,Não,210989,Bruno Farias
2345493-47,Sim,220635,Bruno Ganem
2345493-47,Não,220574,Cabo Gilberto Silva
2345493-47,Sim,143942,Caio Vianna
2345493-47,Sim,220548,Camila Jara
2345493-47,Não,204572,Capitão Alberto Neto
2345493-47,Não,220690,Capitão Alden
2345493-47,Não,178829,Capitão Augusto
2345493-47,Não,178962,Carlos Gomes
2345493-47,Sim,178993,Carlos Henrique Gaguim
2345493-47,Não,204460,Carlos Jordy
2345493-47,Sim,74262,Carlos Sampaio
2345493-47,Sim,204426,Carlos Veras
2345493-47,Sim,141398,Carlos Zarattini
2345493-47,Sim,220704,Carol Dartora
2345493-47,Não,204369,Caroline de Toni
2345493-47,Sim,220699,Castro Neto
2345493-47,Sim,206018,Célia Xakriabá
2345493-47,Sim,204488,Célio Studart
2345493-47,Sim,73441,Celso Russomanno
2345493-47,Não,204496,Celso Sabino
