idVotacao,voto,deputado_id,deputado_nome
2344938-48,Não,220593,Abilio Brunini
2344938-48,Sim,220714,Adail Filho
2344938-48,Não,221328,Adilson Barroso
2344938-48,Sim,204560,Adolfo Viana
2344938-48,Não,204528,Adriana Ventura
2344938-48,Sim,121948,Adriano do Baldy
2344938-48,Sim,74646,Aécio Neves
2344938-48,Sim,136811,Afonso Hamm
2344938-48,Sim,178835,Afonso Motta
2344938-48,Sim,160527,Aguinaldo Ribeiro
2344938-48,Sim,204495,Airton Faleiro
2344938-48,Não,73579,Alberto Fraga
2344938-48,Sim,74696,Alberto Mourão
2344938-48,Não,160559,Alceu Moreira
2344938-48,Sim,204501,Alencar Santana
2344938-48,Sim,204571,Alex Santana
2344938-48,Sim,220542,Alexandre Guimarães
2344938-48,Não,160545,Alexandre Leite
2344938-48,Sim,220554,Alexandre Lindenmeyer
2344938-48,Sim,221148,Alfredinho
2344938-48,Não,220576,Alfredo Gaspar
2344938-48,Sim,74057,Alice Portugal
2344938-48,Sim,178927,Aliel Machado
2344938-48,Sim,178881,Aluisio Mendes
2344938-48,Não,220596,Amália Barros
2344938-48,Sim,220707,Amanda Gentil
2344938-48,Sim,204356,Amaro Neto
2344938-48,Sim,220715,Amom Mandel
2344938-48,Sim,107970,Ana Paula Leão
2344938-48,Sim,220556,Ana Paula Lima
2344938-48,Sim,220632,Ana Pimentel
2344938-48,Não,220657,André Fernandes
2344938-48,Não,204423,André Ferreira
2344938-48,Sim,133439,André Figueiredo
2344938-48,Sim,204515,André Janones
2344938-48,Sim,220544,Antonio Andrade
2344938-48,Sim,160553,Antonio Brito
2344938-48,Não,220638,Antonio Carlos Rodrigues
2344938-48,Sim,73433,Arlindo Chinaglia
2344938-48,Sim,141391,Arnaldo Jardim
2344938-48,Sim,160600,Arthur Oliveira Maia
2344938-48,Sim,123086,Átila Lira
2344938-48,Sim,160665,Augusto Coutinho
2344938-48,Sim,220577,Augusto Puppio
2344938-48,Sim,160512,Aureo Ribeiro
2344938-48,Sim,69871,Bacelar
2344938-48,Sim,220605,Bandeira de Mello
2344938-48,Sim,220612,Bebeto
2344938-48,Sim,73701,Benedita da Silva
2344938-48,Sim,109429,Benes Leocádio
2344938-48,Sim,220683,Beto Richa
2344938-48,Não,204374,Bia Kicis
2344938-48,Não,204388,Bibo Nunes
2344938-48,Sim,160538,Bohn Gass
2344938-48,Sim,210989,Bruno Farias
2344938-48,Sim,220635,Bruno Ganem
2344938-48,Não,220574,Cabo Gilberto Silva
2344938-48,Sim,220548,Camila Jara
2344938-48,Não,204572,Capitão Alberto Neto
2344938-48,Não,178829,Capitão Augusto
2344938-48,Não,204507,Carla Zambelli
2344938-48,Sim,204361,Carlos Chiodini
2344938-48,Sim,178993,Carlos Henrique Gaguim
2344938-48,Não,204460,Carlos Jordy
2344938-48,Sim,74262,Carlos Sampaio
2344938-48,Sim,204426,Carlos Veras
2344938-48,Sim,141398,Carlos Zarattini
2344938-48,Sim,220699,Castro Neto
2344938-48,Sim,206018,Célia Xakriabá
2344938-48,Sim,178876,Célio Silveira
2344938-48,Sim,204504,Cezinha de Madureira
2344938-48,Sim,205476,Charles Fernandes
