idVotacao,voto,deputado_id,deputado_nome
1713431-120,Sim,204501,Alencar Santana
1713431-120,Não,220576,Alfredo Gaspar
1713431-120,Não,160600,Arthur Oliveira Maia
1713431-120,Não,123086,Átila Lira
1713431-120,Não,178829,Capitão Augusto
1713431-120,Sim,204426,Carlos Veras
1713431-120,Não,204369,Caroline de Toni
1713431-120,Não,98148,Cobalchini
1713431-120,Não,220595,Coronel Fernanda
1713431-120,Não,220666,Coronel Meira
1713431-120,Sim,220561,Delegada Katarina
1713431-120,Não,204512,Delegado Marcelo Freitas
1713431-120,Não,220619,Delegado Ramagem
1713431-120,Não,220705,Deltan Dallagnol
1713431-120,Sim,220691,Diego Coronel
1713431-120,Sim,204541,Eduardo Bismarck
1713431-120,Não,178905,Fabio Garcia
1713431-120,Não,220712,Fausto Santos Jr.
1713431-120,Sim,191923,Flávio Nogueira
1713431-120,Não,220587,Gerlen Diniz
1713431-120,Sim,204394,Gervásio Maia
1713431-120,Não,204365,Gilson Marques
1713431-120,Sim,178873,Helder Salomão
1713431-120,Não,214694,Jorge Goetten
1713431-120,Sim,141470,José Guimarães
1713431-120,Não,204391,José Nelto
1713431-120,Não,220559,Julia Zanatta
1713431-120,Sim,74856,Laura Carneiro
1713431-120,Sim,74858,Lindbergh Farias
1713431-120,Sim,74041,Luiz Couto
1713431-120,Não,220599,Marcelo Crivella
1713431-120,Não,220547,Marcos Pollon
1713431-120,Sim,220604,Marcos Tavares
1713431-120,Não,204479,Nicoletti
1713431-120,Não,220588,Roberto Duarte
1713431-120,Não,220624,Robinson Faria
1713431-120,Não,220644,Rosângela Moro
1713431-120,Não,220620,Rosângela Reis
1713431-120,Sim,178887,Rubens Pereira Júnior
1713431-120,Sim,204534,Tabata Amaral
1713431-120,Sim,220598,Tarcísio Motta
1713431-120,Sim,91228,Waldemar Oliveira
1713431-120,Sim,220660,Yury do Paredão
1713431-120,Não,220536,Zé Haroldo Cathedral
