idVotacao,voto,deputado_id,deputado_nome
2344938-71,Não,220593,Abilio Brunini
2344938-71,Sim,204379,Acácio Favacho
2344938-71,Não,220714,Adail Filho
2344938-71,Não,204528,Adriana Ventura
2344938-71,Não,74646,Aécio Neves
2344938-71,Não,136811,Afonso Hamm
2344938-71,Não,178835,Afonso Motta
2344938-71,Não,160527,Aguinaldo Ribeiro
2344938-71,Sim,204495,Airton Faleiro
2344938-71,Sim,74696,Alberto Mourão
2344938-71,Não,220538,Albuquerque
2344938-71,Sim,160559,Alceu Moreira
2344938-71,Não,178972,Alex Manente
2344938-71,Não,204571,Alex Santana
2344938-71,Sim,220542,Alexandre Guimarães
2344938-71,Sim,160545,Alexandre Leite
2344938-71,Sim,220554,Alexandre Lindenmeyer
2344938-71,Sim,221148,Alfredinho
2344938-71,Não,220576,Alfredo Gaspar
2344938-71,Sim,74057,Alice Portugal
2344938-71,Sim,178927,Aliel Machado
2344938-71,Não,178881,Aluisio Mendes
2344938-71,Não,220596,Amália Barros
2344938-71,Não,220707,Amanda Gentil
2344938-71,Não,204356,Amaro Neto
2344938-71,Não,220715,Amom Mandel
2344938-71,Não,107970,Ana Paula Leão
2344938-71,Sim,220556,Ana Paula Lima
2344938-71,Sim,220632,Ana Pimentel
2344938-71,Não,178882,André Fufuca
2344938-71,Sim,204515,André Janones
2344938-71,Não,220544,Antonio Andrade
2344938-71,Não,220638,Antonio Carlos Rodrigues
2344938-71,Não,220549,Any Ortiz
2344938-71,Sim,73433,Arlindo Chinaglia
2344938-71,Não,141391,Arnaldo Jardim
2344938-71,Artigo 17,160541,Arthur Lira
2344938-71,Não,160600,Arthur Oliveira Maia
2344938-71,Não,123086,Átila Lira
2344938-71,Sim,160665,Augusto Coutinho
2344938-71,Sim,220577,Augusto Puppio
2344938-71,Não,160512,Aureo Ribeiro
2344938-71,Sim,69871,Bacelar
2344938-71,Não,220605,Bandeira de Mello
2344938-71,Não,220612,Bebeto
2344938-71,Sim,73701,Benedita da Silva
2344938-71,Não,109429,Benes Leocádio
2344938-71,Não,220683,Beto Richa
