idVotacao,voto,deputado_id,deputado_nome
345311-248,Não,220593,Abilio Brunini
345311-248,Não,204379,Acácio Favacho
345311-248,Não,220714,Adail Filho
345311-248,Não,221328,Adilson Barroso
345311-248,Não,204528,Adriana Ventura
345311-248,Não,121948,Adriano do Baldy
345311-248,Não,160527,Aguinaldo Ribeiro
345311-248,Sim,204495,Airton Faleiro
345311-248,Não,73579,Alberto Fraga
345311-248,Não,74696,Alberto Mourão
345311-248,Não,220538,Albuquerque
345311-248,Não,160559,Alceu Moreira
345311-248,Não,160545,Alexandre Leite
345311-248,Sim,220554,Alexandre Lindenmeyer
345311-248,Sim,221148,Alfredinho
345311-248,Não,220576,Alfredo Gaspar
345311-248,Sim,74057,Alice Portugal
345311-248,Não,178881,Aluisio Mendes
345311-248,Não,220596,Amália Barros
345311-248,Não,204356,Amaro Neto
345311-248,Sim,220715,Amom Mandel
345311-248,Não,107970,Ana Paula Leão
345311-248,Sim,220632,Ana Pimentel
345311-248,Não,220657,André Fernandes
345311-248,Não,204423,André Ferreira
345311-248,Sim,133439,André Figueiredo
345311-248,Não,178882,André Fufuca
345311-248,Sim,204515,André Janones
345311-248,Sim,220676,Andreia Siqueira
345311-248,Não,220544,Antonio Andrade
345311-248,Sim,220638,Antonio Carlos Rodrigues
345311-248,Não,220675,Antônio Doido
345311-248,Não,220549,Any Ortiz
345311-248,Sim,73433,Arlindo Chinaglia
345311-248,Não,141391,Arnaldo Jardim
345311-248,Artigo 17,160541,Arthur Lira
345311-248,Não,160600,Arthur Oliveira Maia
345311-248,Não,123086,Átila Lira
345311-248,Não,160665,Augusto Coutinho
345311-248,Não,220577,Augusto Puppio
345311-248,Não,160512,Aureo Ribeiro
345311-248,Sim,69871,Bacelar
345311-248,Não,178975,Baleia Rossi
345311-248,Sim,220605,Bandeira de Mello
345311-248,Não,220612,Bebeto
345311-248,Sim,73701,Benedita da Silva
345311-248,Não,204358,Beto Pereira
345311-248,Não,220683,Beto Richa
345311-248,Não,204374,Bia Kicis
345311-248,Não,204388,Bibo Nunes
345311-248,Sim,160538,Bohn Gass
345311-248,Não,210989,Bruno Farias
345311-248,Sim,220635,Bruno Ganem
345311-248,Não,220574,Cabo Gilberto Silva
345311-248,Não,143942,Caio Vianna
345311-248,Sim,220548,Camila Jara
345311-248,Não,204572,Capitão Alberto Neto
345311-248,Não,220690,Capitão Alden
345311-248,Não,178829,Capitão Augusto
345311-248,Não,178993,Carlos Henrique Gaguim
345311-248,Não,204460,Carlos Jordy
345311-248,Não,74262,Carlos Sampaio
345311-248,Sim,204426,Carlos Veras
345311-248,Sim,220704,Carol Dartora
345311-248,Não,204369,Caroline de Toni
345311-248,Sim,206018,Célia Xakriabá
345311-248,Sim,204488,Célio Studart
345311-248,Não,204496,Celso Sabino
345311-248,Sim,205476,Charles Fernandes
345311-248,Sim,74171,Chico Alencar
345311-248,Sim,88256,Clodoaldo Magalhães
345311-248,Não,98148,Cobalchini
345311-248,Não,220594,Coronel Assis
345311-248,Não,204378,Coronel Chrisóstomo
345311-248,Não,220595,Coronel Fernanda
345311-248,Não,220666,Coronel Meira
345311-248,Não,222142,Coronel Telhada
345311-248,Não,220590,Coronel Ulysses
345311-248,Não,220608,Cristiane Lopes
345311-248,Não,204355,Da Vitoria
345311-248,Sim,141411,Dagoberto Nogueira
345311-248,Sim,220555,Daiana Santos
345311-248,Não,220603,Dani Cunha
345311-248,Não,220571,Daniel Agrobom
345311-248,Sim,74060,Daniel Almeida
345311-248,Não,220582,Daniel Barbosa
345311-248,Não,204367,Daniel Freitas
345311-248,Não,204409,Daniel Trzeciak
345311-248,Não,220557,Daniela Reinehr
345311-248,Não,62881,Danilo Forte
345311-248,Não,204511,David Soares
345311-248,Não,220659,Dayany Bittencourt
345311-248,Sim,220539,Defensor Stélio Dener
345311-248,Sim,220565,Delegada Adriana Accorsi
345311-248,Não,220625,Delegada Ione
345311-248,Não,220561,Delegada Katarina
345311-248,Não,220673,Delegado Caveira
345311-248,Não,220649,Delegado da Cunha
345311-248,Não,178908,Delegado Éder Mauro
345311-248,Não,220583,Delegado Fabio Costa
345311-248,Não,204512,Delegado Marcelo Freitas
345311-248,Sim,220701,Delegado Matheus Laiola
345311-248,Não,220652,Delegado Palumbo
345311-248,Não,220654,Delegado Paulo Bilynskyj
345311-248,Não,220705,Deltan Dallagnol
345311-248,Não,220691,Diego Coronel
345311-248,Não,178929,Diego Garcia
345311-248,Sim,220671,Dilvanda Faro
345311-248,Não,160599,Dimas Fabiano
345311-248,Sim,220602,Dimas Gadelha
345311-248,Não,143632,Domingos Neto
345311-248,Não,160758,Domingos Sávio
345311-248,Sim,220573,Dorinaldo Malafaia
345311-248,Não,221339,Dr Benjamim
345311-248,Não,220610,Dr. Fernando Máximo
345311-248,Sim,220688,Dr. Francisco
345311-248,Não,204518,Dr. Frederico
345311-248,Não,204351,Dr. Luiz Ovando
345311-248,Não,204412,Dr. Zacharias Calil
345311-248,Sim,220686,Duarte
345311-248,Não,220540,Duda Ramos
345311-248,Sim,220623,Duda Salabert
345311-248,Sim,204541,Eduardo Bismarck
345311-248,Não,92346,Eduardo Bolsonaro
345311-248,Não,220589,Eduardo Velloso
345311-248,Não,178854,Elmar Nascimento
345311-248,Sim,198783,Emanuel Pinheiro Neto
345311-248,Não,161550,Emidinho Madeira
345311-248,Sim,220663,Eriberto Medeiros
345311-248,Sim,220645,Erika Hilton
345311-248,Não,160640,Eros Biondini
345311-248,Não,74454,Eunício Oliveira
345311-248,Não,178905,Fabio Garcia
345311-248,Sim,220681,Fábio Macedo
345311-248,Não,171623,Fabio Reis
345311-248,Não,204368,Fabio Schiochet
345311-248,Não,66828,Fausto Pinato
345311-248,Não,220712,Fausto Santos Jr.
345311-248,Sim,220646,Felipe Becari
345311-248,Não,204398,Felipe Francischini
345311-248,Sim,204407,Fernanda Melchionna
345311-248,Não,220656,Fernanda Pessoa
