idVotacao,voto,deputado_id,deputado_nome
2210127-60,Não,123086,Átila Lira
2210127-60,Não,69871,Bacelar
2210127-60,Não,220574,Cabo Gilberto Silva
2210127-60,Não,204462,Chris Tonietto
2210127-60,Não,178963,Covatti Filho
2210127-60,Não,220561,Delegada Katarina
2210127-60,Não,178908,Delegado Éder Mauro
2210127-60,Não,220619,Delegado Ramagem
2210127-60,Não,220528,Dr. Victor Linhalis
2210127-60,Não,220674,Dra. Alessandra Haber
2210127-60,Não,220686,Duarte
2210127-60,Não,204541,Eduardo Bismarck
2210127-60,Não,160575,Erika Kokay
2210127-60,Não,204398,Felipe Francischini
2210127-60,Não,191923,Flávio Nogueira
2210127-60,Não,204394,Gervásio Maia
2210127-60,Não,107283,Gleisi Hoffmann
2210127-60,Não,178873,Helder Salomão
2210127-60,Não,141470,José Guimarães
2210127-60,Não,204474,Juarez Costa
2210127-60,Não,74856,Laura Carneiro
2210127-60,Não,204404,Lucas Redecker
2210127-60,Não,74041,Luiz Couto
2210127-60,Não,133810,Marcelo Moraes
2210127-60,Não,220668,Maria Arraes
2210127-60,Não,74428,Mendonça Filho
2210127-60,Não,74160,Patrus Ananias
2210127-60,Não,220624,Robinson Faria
2210127-60,Não,178887,Rubens Pereira Júnior
2210127-60,Não,73604,Rui Falcão
2210127-60,Não,204425,Silvio Costa Filho
2210127-60,Não,91228,Waldemar Oliveira
2210127-60,Não,220564,Yandra Moura
2210127-60,Não,220660,Yury do Paredão
