idVotacao,voto,deputado_id,deputado_nome
2210127-55,Não,220576,Alfredo Gaspar
2210127-55,Não,204515,André Janones
2210127-55,Não,123086,Átila Lira
2210127-55,Não,69871,Bacelar
2210127-55,Não,204462,Chris Tonietto
2210127-55,Não,98148,Cobalchini
2210127-55,Não,220595,Coronel Fernanda
2210127-55,Não,220561,Delegada Katarina
2210127-55,Não,178908,Delegado Éder Mauro
2210127-55,Não,204512,Delegado Marcelo Freitas
2210127-55,Não,220619,Delegado Ramagem
2210127-55,Não,220705,Deltan Dallagnol
2210127-55,Não,220691,Diego Coronel
2210127-55,Não,220528,Dr. Victor Linhalis
2210127-55,Não,220674,Dra. Alessandra Haber
2210127-55,Não,204541,Eduardo Bismarck
2210127-55,Não,191923,Flávio Nogueira
2210127-55,Sim,220587,Gerlen Diniz
2210127-55,Não,107283,Gleisi Hoffmann
2210127-55,Não,178873,Helder Salomão
2210127-55,Abstenção,74550,João Leão
2210127-55,Não,214694,Jorge Goetten
2210127-55,Não,204474,Juarez Costa
2210127-55,Não,220559,Julia Zanatta
2210127-55,Não,74856,Laura Carneiro
2210127-55,Não,74041,Luiz Couto
2210127-55,Não,220668,Maria Arraes
2210127-55,Não,171786,Miguel Ângelo
2210127-55,Não,220584,Murilo Galdino
2210127-55,Não,74160,Patrus Ananias
2210127-55,Não,220667,Pedro Campos
2210127-55,Não,220588,Roberto Duarte
2210127-55,Não,220624,Robinson Faria
2210127-55,Não,220644,Rosângela Moro
2210127-55,Não,220620,Rosângela Reis
2210127-55,Não,74371,Rubens Otoni
2210127-55,Não,178887,Rubens Pereira Júnior
2210127-55,Não,73604,Rui Falcão
2210127-55,Não,204535,Sâmia Bomfim
2210127-55,Não,204534,Tabata Amaral
2210127-55,Não,220598,Tarcísio Motta
2210127-55,Não,220660,Yury do Paredão
2210127-55,Não,220536,Zé Haroldo Cathedral
