idVotacao,voto,deputado_id,deputado_nome
2362137-8,Sim,220593,Abilio Brunini
2362137-8,Sim,204379,Acácio Favacho
2362137-8,Sim,220714,Adail Filho
2362137-8,Não,221328,Adilson Barroso
2362137-8,Não,204528,Adriana Ventura
2362137-8,Sim,178835,Afonso Motta
2362137-8,Sim,160527,Aguinaldo Ribeiro
2362137-8,Sim,204495,Airton Faleiro
2362137-8,Não,73579,Alberto Fraga
2362137-8,Sim,74696,Alberto Mourão
2362137-8,Sim,220538,Albuquerque
2362137-8,Sim,204501,Alencar Santana
2362137-8,Sim,204571,Alex Santana
2362137-8,Sim,220542,Alexandre Guimarães
2362137-8,Sim,160545,Alexandre Leite
2362137-8,Sim,220554,Alexandre Lindenmeyer
2362137-8,Sim,221148,Alfredinho
2362137-8,Sim,220576,Alfredo Gaspar
2362137-8,Sim,74057,Alice Portugal
2362137-8,Sim,178927,Aliel Machado
2362137-8,Sim,178881,Aluisio Mendes
2362137-8,Não,220596,Amália Barros
2362137-8,Sim,220707,Amanda Gentil
2362137-8,Sim,204356,Amaro Neto
2362137-8,Sim,220715,Amom Mandel
2362137-8,Sim,107970,Ana Paula Leão
2362137-8,Sim,220556,Ana Paula Lima
2362137-8,Sim,220632,Ana Pimentel
2362137-8,Sim,133439,André Figueiredo
2362137-8,Sim,204515,André Janones
2362137-8,Sim,220676,Andreia Siqueira
2362137-8,Sim,220544,Antonio Andrade
2362137-8,Sim,220638,Antonio Carlos Rodrigues
2362137-8,Sim,220675,Antônio Doido
2362137-8,Sim,220549,Any Ortiz
2362137-8,Sim,73433,Arlindo Chinaglia
2362137-8,Sim,141391,Arnaldo Jardim
2362137-8,Sim,160600,Arthur Oliveira Maia
2362137-8,Sim,74090,Átila Lins
2362137-8,Sim,123086,Átila Lira
2362137-8,Sim,160665,Augusto Coutinho
2362137-8,Sim,220577,Augusto Puppio
2362137-8,Sim,160512,Aureo Ribeiro
2362137-8,Sim,69871,Bacelar
2362137-8,Sim,178975,Baleia Rossi
2362137-8,Sim,220605,Bandeira de Mello
2362137-8,Sim,220612,Bebeto
2362137-8,Sim,73701,Benedita da Silva
2362137-8,Sim,109429,Benes Leocádio
2362137-8,Sim,204358,Beto Pereira
2362137-8,Sim,220683,Beto Richa
2362137-8,Não,204374,Bia Kicis
2362137-8,Não,204388,Bibo Nunes
2362137-8,Sim,160538,Bohn Gass
2362137-8,Sim,210989,Bruno Farias
2362137-8,Sim,220635,Bruno Ganem
2362137-8,Não,220574,Cabo Gilberto Silva
2362137-8,Sim,220548,Camila Jara
2362137-8,Não,204572,Capitão Alberto Neto
2362137-8,Não,220690,Capitão Alden
2362137-8,Não,178829,Capitão Augusto
2362137-8,Sim,204361,Carlos Chiodini
2362137-8,Sim,178962,Carlos Gomes
2362137-8,Sim,178993,Carlos Henrique Gaguim
2362137-8,Não,204460,Carlos Jordy
2362137-8,Sim,74262,Carlos Sampaio
2362137-8,Sim,204426,Carlos Veras
2362137-8,Sim,141398,Carlos Zarattini
2362137-8,Sim,220704,Carol Dartora
2362137-8,Não,204369,Caroline de Toni
2362137-8,Sim,220699,Castro Neto
2362137-8,Sim,206018,Célia Xakriabá
2362137-8,Sim,178876,Célio Silveira
2362137-8,Sim,204488,Célio Studart
2362137-8,Sim,73441,Celso Russomanno
2362137-8,Sim,204504,Cezinha de Madureira
