idVotacao,voto,deputado_id,deputado_nome
2357625-5,Não,178835,Afonso Motta
2357625-5,Não,220576,Alfredo Gaspar
2357625-5,Não,123086,Átila Lira
2357625-5,Não,69871,Bacelar
2357625-5,Não,178829,Capitão Augusto
2357625-5,Não,204369,Caroline de Toni
2357625-5,Não,98148,Cobalchini
2357625-5,Não,220595,Coronel Fernanda
2357625-5,Não,178963,Covatti Filho
2357625-5,Não,220561,Delegada Katarina
2357625-5,Não,204512,Delegado Marcelo Freitas
2357625-5,Não,220619,Delegado Ramagem
2357625-5,Não,220705,Deltan Dallagnol
2357625-5,Não,220691,Diego Coronel
2357625-5,Não,204541,Eduardo Bismarck
2357625-5,Não,204364,Eli Borges
2357625-5,Não,160575,Erika Kokay
2357625-5,Não,220587,Gerlen Diniz
2357625-5,Não,204365,Gilson Marques
2357625-5,Não,178873,Helder Salomão
2357625-5,Não,214694,Jorge Goetten
2357625-5,Não,204391,José Nelto
2357625-5,Não,204474,Juarez Costa
2357625-5,Não,220559,Julia Zanatta
2357625-5,Sim,220668,Maria Arraes
2357625-5,Não,74160,Patrus Ananias
2357625-5,Não,160601,Pr. Marco Feliciano
2357625-5,Não,153423,Renilce Nicodemos
2357625-5,Não,220588,Roberto Duarte
2357625-5,Não,220624,Robinson Faria
2357625-5,Não,220644,Rosângela Moro
2357625-5,Não,73604,Rui Falcão
2357625-5,Não,204535,Sâmia Bomfim
2357625-5,Não,220598,Tarcísio Motta
2357625-5,Não,220564,Yandra Moura
2357625-5,Não,220536,Zé Haroldo Cathedral
