idVotacao,voto,deputado_id,deputado_nome
2352341-33,Sim,204501,Alencar Santana
2352341-33,Não,220576,Alfredo Gaspar
2352341-33,Sim,204515,André Janones
2352341-33,Não,123086,Átila Lira
2352341-33,Sim,69871,Bacelar
2352341-33,Não,220574,Cabo Gilberto Silva
2352341-33,Não,204572,Capitão Alberto Neto
2352341-33,Não,204460,Carlos Jordy
2352341-33,Não,98148,Cobalchini
2352341-33,Não,220595,Coronel Fernanda
2352341-33,Sim,220561,Delegada Katarina
2352341-33,Não,178908,Delegado Éder Mauro
2352341-33,Não,204512,Delegado Marcelo Freitas
2352341-33,Não,220619,Delegado Ramagem
2352341-33,Não,178905,Fabio Garcia
2352341-33,Não,204398,Felipe Francischini
2352341-33,Não,225727,Flavinha
2352341-33,Sim,191923,Flávio Nogueira
2352341-33,Não,220587,Gerlen Diniz
2352341-33,Sim,204394,Gervásio Maia
2352341-33,Não,204365,Gilson Marques
2352341-33,Sim,178873,Helder Salomão
2352341-33,Não,214694,Jorge Goetten
2352341-33,Sim,141470,José Guimarães
2352341-33,Não,204391,José Nelto
2352341-33,Não,220559,Julia Zanatta
2352341-33,Sim,74858,Lindbergh Farias
2352341-33,Sim,74041,Luiz Couto
2352341-33,Não,220648,Marangoni
2352341-33,Não,156190,Marcel van Hattem
2352341-33,Não,220550,Mauricio Marcon
2352341-33,Não,74428,Mendonça Filho
2352341-33,Sim,171786,Miguel Ângelo
2352341-33,Não,160642,Pastor Eurico
2352341-33,Não,160601,Pr. Marco Feliciano
2352341-33,Não,220588,Roberto Duarte
2352341-33,Não,220624,Robinson Faria
2352341-33,Não,220644,Rosângela Moro
2352341-33,Não,220620,Rosângela Reis
2352341-33,Sim,178887,Rubens Pereira Júnior
2352341-33,Sim,73604,Rui Falcão
2352341-33,Sim,204535,Sâmia Bomfim
2352341-33,Sim,220598,Tarcísio Motta
2352341-33,Sim,91228,Waldemar Oliveira
2352341-33,Não,220564,Yandra Moura
2352341-33,Não,220660,Yury do Paredão
