idVotacao,voto,deputado_id,deputado_nome
2334279-57,Não,220593,Abilio Brunini
2334279-57,Sim,221328,Adilson Barroso
2334279-57,Não,204528,Adriana Ventura
2334279-57,Sim,121948,Adriano do Baldy
2334279-57,Sim,178835,Afonso Motta
2334279-57,Sim,204495,Airton Faleiro
2334279-57,Sim,204549,AJ Albuquerque
2334279-57,Sim,73579,Alberto Fraga
2334279-57,Sim,74696,Alberto Mourão
2334279-57,Sim,220538,Albuquerque
2334279-57,Não,160559,Alceu Moreira
2334279-57,Sim,204501,Alencar Santana
2334279-57,Sim,204571,Alex Santana
2334279-57,Sim,220542,Alexandre Guimarães
2334279-57,Não,160545,Alexandre Leite
2334279-57,Sim,220554,Alexandre Lindenmeyer
2334279-57,Sim,221148,Alfredinho
2334279-57,Não,220576,Alfredo Gaspar
2334279-57,Sim,74057,Alice Portugal
2334279-57,Sim,178881,Aluisio Mendes
2334279-57,Não,220596,Amália Barros
2334279-57,Sim,204356,Amaro Neto
2334279-57,Não,220715,Amom Mandel
2334279-57,Não,107970,Ana Paula Leão
2334279-57,Sim,220556,Ana Paula Lima
2334279-57,Sim,220632,Ana Pimentel
2334279-57,Não,220657,André Fernandes
2334279-57,Sim,204423,André Ferreira
2334279-57,Sim,133439,André Figueiredo
2334279-57,Sim,204515,André Janones
2334279-57,Sim,220676,Andreia Siqueira
2334279-57,Sim,123756,Antônia Lúcia
2334279-57,Sim,160553,Antonio Brito
2334279-57,Sim,220638,Antonio Carlos Rodrigues
2334279-57,Não,220549,Any Ortiz
2334279-57,Sim,73433,Arlindo Chinaglia
2334279-57,Sim,141391,Arnaldo Jardim
2334279-57,Sim,74090,Átila Lins
2334279-57,Sim,123086,Átila Lira
2334279-57,Sim,160665,Augusto Coutinho
2334279-57,Sim,220577,Augusto Puppio
2334279-57,Sim,160512,Aureo Ribeiro
2334279-57,Sim,69871,Bacelar
2334279-57,Sim,220605,Bandeira de Mello
2334279-57,Sim,220612,Bebeto
2334279-57,Sim,73701,Benedita da Silva
2334279-57,Sim,109429,Benes Leocádio
2334279-57,Sim,220683,Beto Richa
2334279-57,Sim,204374,Bia Kicis
2334279-57,Sim,204388,Bibo Nunes
2334279-57,Sim,160538,Bohn Gass
2334279-57,Sim,210989,Bruno Farias
2334279-57,Sim,220635,Bruno Ganem
2334279-57,Não,220574,Cabo Gilberto Silva
2334279-57,Sim,220548,Camila Jara
2334279-57,Não,204572,Capitão Alberto Neto
2334279-57,Não,220690,Capitão Alden
2334279-57,Não,178829,Capitão Augusto
2334279-57,Não,204507,Carla Zambelli
2334279-57,Sim,178993,Carlos Henrique Gaguim
2334279-57,Não,204460,Carlos Jordy
2334279-57,Sim,74262,Carlos Sampaio
2334279-57,Sim,141398,Carlos Zarattini
2334279-57,Sim,220704,Carol Dartora
2334279-57,Não,204369,Caroline de Toni
2334279-57,Sim,220699,Castro Neto
2334279-57,Sim,206018,Célia Xakriabá
2334279-57,Sim,178876,Célio Silveira
2334279-57,Não,204488,Célio Studart
2334279-57,Sim,204504,Cezinha de Madureira
2334279-57,Sim,205476,Charles Fernandes
2334279-57,Sim,74171,Chico Alencar
2334279-57,Sim,204476,Chiquinho Brazão
2334279-57,Não,204462,Chris Tonietto
2334279-57,Sim,220665,Clarissa Tércio
2334279-57,Sim,74537,Claudio Cajado
2334279-57,Sim,141408,Cleber Verde
2334279-57,Sim,88256,Clodoaldo Magalhães
2334279-57,Sim,98148,Cobalchini
2334279-57,Sim,220594,Coronel Assis
2334279-57,Sim,204378,Coronel Chrisóstomo
2334279-57,Sim,220595,Coronel Fernanda
2334279-57,Não,220666,Coronel Meira
2334279-57,Não,222142,Coronel Telhada
2334279-57,Não,220590,Coronel Ulysses
2334279-57,Não,178963,Covatti Filho
2334279-57,Não,220608,Cristiane Lopes
2334279-57,Sim,141411,Dagoberto Nogueira
2334279-57,Sim,220555,Daiana Santos
2334279-57,Não,74467,Damião Feliciano
2334279-57,Sim,220629,Dandara
2334279-57,Sim,220603,Dani Cunha
2334279-57,Sim,220571,Daniel Agrobom
2334279-57,Sim,74060,Daniel Almeida
2334279-57,Sim,220582,Daniel Barbosa
2334279-57,Não,204367,Daniel Freitas
2334279-57,Sim,220614,Daniel Soranz
2334279-57,Não,204409,Daniel Trzeciak
2334279-57,Não,220557,Daniela Reinehr
2334279-57,Não,204511,David Soares
2334279-57,Não,220659,Dayany Bittencourt
2334279-57,Sim,220539,Defensor Stélio Dener
2334279-57,Sim,220565,Delegada Adriana Accorsi
2334279-57,Sim,220625,Delegada Ione
2334279-57,Sim,220561,Delegada Katarina
2334279-57,Não,220673,Delegado Caveira
2334279-57,Sim,220649,Delegado da Cunha
2334279-57,Não,178908,Delegado Éder Mauro
2334279-57,Sim,220583,Delegado Fabio Costa
2334279-57,Sim,204512,Delegado Marcelo Freitas
2334279-57,Sim,220701,Delegado Matheus Laiola
2334279-57,Não,220652,Delegado Palumbo
2334279-57,Não,220654,Delegado Paulo Bilynskyj
2334279-57,Não,220619,Delegado Ramagem
2334279-57,Sim,220705,Deltan Dallagnol
2334279-57,Sim,220553,Denise Pessôa
2334279-57,Sim,160588,Diego Andrade
2334279-57,Sim,220691,Diego Coronel
2334279-57,Sim,178929,Diego Garcia
2334279-57,Sim,73768,Dilceu Sperafico
2334279-57,Sim,220671,Dilvanda Faro
2334279-57,Sim,160599,Dimas Fabiano
2334279-57,Sim,220602,Dimas Gadelha
2334279-57,Sim,143632,Domingos Neto
2334279-57,Não,160758,Domingos Sávio
2334279-57,Sim,220573,Dorinaldo Malafaia
2334279-57,Sim,221339,Dr Benjamim
2334279-57,Não,220610,Dr. Fernando Máximo
2334279-57,Sim,220688,Dr. Francisco
2334279-57,Sim,204351,Dr. Luiz Ovando
2334279-57,Sim,220528,Dr. Victor Linhalis
2334279-57,Sim,204412,Dr. Zacharias Calil
2334279-57,Sim,220674,Dra. Alessandra Haber
2334279-57,Sim,220686,Duarte
2334279-57,Sim,220540,Duda Ramos
2334279-57,Sim,220623,Duda Salabert
2334279-57,Sim,204541,Eduardo Bismarck
2334279-57,Não,92346,Eduardo Bolsonaro
2334279-57,Sim,141421,Eduardo da Fonte
2334279-57,Sim,220589,Eduardo Velloso
2334279-57,Sim,74075,Elcione Barbalho
2334279-57,Sim,198783,Emanuel Pinheiro Neto
2334279-57,Sim,220663,Eriberto Medeiros
2334279-57,Sim,220645,Erika Hilton
2334279-57,Sim,160575,Erika Kokay
2334279-57,Sim,74454,Eunício Oliveira
2334279-57,Não,178871,Evair Vieira de Melo
2334279-57,Sim,178905,Fabio Garcia
2334279-57,Sim,220681,Fábio Macedo
2334279-57,Sim,220653,Fábio Teruel
2334279-57,Abstenção,66828,Fausto Pinato
2334279-57,Sim,220712,Fausto Santos Jr.
2334279-57,Sim,220646,Felipe Becari
2334279-57,Sim,72442,Felipe Carreras
2334279-57,Sim,204398,Felipe Francischini
2334279-57,Sim,160666,Félix Mendonça Júnior
2334279-57,Não,220656,Fernanda Pessoa
2334279-57,Sim,141431,Fernando Coelho Filho
2334279-57,Sim,204445,Fernando Mineiro
2334279-57,Sim,92699,Fernando Monteiro
2334279-57,Não,204411,Filipe Barros
2334279-57,Não,220545,Filipe Martins
2334279-57,Sim,160598,Flávia Morais
2334279-57,Sim,191923,Flávio Nogueira
2334279-57,Sim,220700,Florentino Neto
2334279-57,Sim,220551,Franciane Bayer
2334279-57,Sim,204494,Fred Costa
2334279-57,Sim,220534,Fred Linhares
2334279-57,Sim,224117,Gabriel Mota
2334279-57,Sim,220708,Gabriel Nunes
2334279-57,Não,204473,General Girão
2334279-57,Sim,220611,General Pazuello
2334279-57,Sim,178966,Geovania de Sá
2334279-57,Sim,220702,Geraldo Mendes
2334279-57,Sim,74374,Geraldo Resende
2334279-57,Sim,220587,Gerlen Diniz
2334279-57,Sim,204394,Gervásio Maia
2334279-57,Sim,74383,Giacobo
2334279-57,Sim,204491,Gilberto Abramo
2334279-57,Sim,220529,Gilson Daniel
2334279-57,Não,204365,Gilson Marques
2334279-57,Não,220526,Gilvan da Federal
2334279-57,Sim,220531,Gilvan Maximo
2334279-57,Sim,152605,Glauber Braga
2334279-57,Sim,204419,Glaustin da Fokus
2334279-57,Sim,107283,Gleisi Hoffmann
2334279-57,Sim,198197,Greyce Elias
2334279-57,Sim,220639,Guilherme Boulos
2334279-57,Sim,220664,Guilherme Uchoa
2334279-57,Sim,204408,Gustinho Ribeiro
2334279-57,Sim,204456,Gutemberg Reis
2334279-57,Sim,178964,Heitor Schuch
2334279-57,Sim,178873,Helder Salomão
2334279-57,Sim,220537,Helena Lima
2334279-57,Sim,220672,Henderson Pinto
2334279-57,Sim,204539,Hercílio Coelho Diniz
2334279-57,Sim,220563,Icaro de Valmir
2334279-57,Sim,204533,Idilvan Alencar
2334279-57,Sim,204508,Igor Timo
2334279-57,Sim,98615,Ismael
2334279-57,Sim,220570,Ismael Alexandrino
2334279-57,Sim,73531,Ivan Valente
2334279-57,Sim,220696,Ivoneide Caetano
2334279-57,Sim,220670,Iza Arruda
2334279-57,Sim,220527,Jack Rocha
2334279-57,Sim,220697,Jadyel Alencar
2334279-57,Sim,74848,Jandira Feghali
2334279-57,Sim,220567,Jeferson Rodrigues
2334279-57,Sim,74273,Jefferson Campos
2334279-57,Sim,141456,Jilmar Tatto
2334279-57,Sim,141458,João Carlos Bacelar
2334279-57,Sim,178970,João Daniel
2334279-57,Sim,74550,João Leão
2334279-57,Sim,141459,João Maia
2334279-57,Sim,178910,Joaquim Passarinho
2334279-57,Sim,160548,Jonas Donizette
2334279-57,Sim,205550,Jorge Braz
2334279-57,Sim,214694,Jorge Goetten
2334279-57,Sim,178857,Jorge Solla
2334279-57,Sim,141464,José Airton Félix Cirilo
2334279-57,Sim,141470,José Guimarães
2334279-57,Não,204472,José Medeiros
2334279-57,Sim,204391,José Nelto
2334279-57,Sim,209189,Joseildo Ramos
2334279-57,Sim,220578,Josenildo
2334279-57,Sim,74141,Josias Gomes
2334279-57,Sim,215043,Josivaldo JP
2334279-57,Sim,204474,Juarez Costa
2334279-57,Não,220559,Julia Zanatta
2334279-57,Sim,220640,Juliana Cardoso
2334279-57,Sim,74253,Julio Lopes
2334279-57,Sim,204457,Juninho do Pneu
2334279-57,Não,204520,Junio Amaral
2334279-57,Sim,204497,Júnior Ferrari
2334279-57,Sim,204574,Junior Lourenço
2334279-57,Sim,162067,Kiko Celeguim
2334279-57,Não,204536,Kim Kataguiri
2334279-57,Sim,98057,Lafayette de Andrada
2334279-57,Sim,74856,Laura Carneiro
2334279-57,Sim,141480,Lázaro Botelho
2334279-57,Sim,220600,Lebrão
2334279-57,Sim,220566,Lêda Borges
2334279-57,Sim,80815,Léo Prates
2334279-57,Sim,74156,Leonardo Monteiro
2334279-57,Sim,74299,Leônidas Cristino
2334279-57,Sim,139285,Lídice da Mata
2334279-57,Sim,74585,Lincoln Portela
2334279-57,Sim,74858,Lindbergh Farias
2334279-57,Não,204404,Lucas Redecker
2334279-57,Não,138286,Luciano Alves
2334279-57,Sim,220581,Luciano Amaral
2334279-57,Sim,103758,Luciano Azevedo
2334279-57,Sim,74478,Luciano Bivar
2334279-57,Sim,178931,Luciano Ducci
2334279-57,Sim,220616,Luciano Vieira
2334279-57,Sim,178954,Lucio Mosquini
2334279-57,Sim,222429,Luis Carlos Gomes
2334279-57,Sim,204410,Luisa Canziani
2334279-57,Sim,204448,Luiz Antônio Corrêa
2334279-57,Sim,141485,Luiz Carlos Busato
2334279-57,Sim,204485,Luiz Carlos Motta
2334279-57,Sim,141487,Luiz Fernando Faria
2334279-57,Sim,220658,Luiz Gastão
2334279-57,Não,204455,Luiz Lima
2334279-57,Sim,162332,Luiz Nishimori
2334279-57,Não,204526,Luiz Philippe de Orleans e Bragança
2334279-57,Sim,178866,Luizianne Lins
2334279-57,Sim,220669,Lula da Fonte
2334279-57,Sim,166402,Magda Mofatto
2334279-57,Sim,220648,Marangoni
2334279-57,Não,156190,Marcel van Hattem
2334279-57,Sim,220599,Marcelo Crivella
2334279-57,Sim,220634,Marcelo Lima
2334279-57,Não,133810,Marcelo Moraes
2334279-57,Sim,160161,Marcelo Queiroz
2334279-57,Não,178983,Marcio Alvino
2334279-57,Sim,179001,Márcio Biolchi
2334279-57,Sim,220687,Márcio Honaiser
2334279-57,Sim,81055,Márcio Jerry
2334279-57,Sim,150418,Márcio Marinho
2334279-57,Sim,204522,Marco Bertaiolli
2334279-57,Sim,219585,Marco Brasil
2334279-57,Sim,160535,Marcon
2334279-57,Sim,204431,Marcos Aurélio Sampaio
2334279-57,Sim,220547,Marcos Pollon
2334279-57,Sim,220604,Marcos Tavares
2334279-57,Sim,220668,Maria Arraes
2334279-57,Sim,74398,Maria do Rosário
2334279-57,Sim,204540,Maria Rosas
2334279-57,Não,220655,Mario Frias
2334279-57,Sim,74158,Mário Heringer
2334279-57,Sim,178858,Mário Negromonte Jr.
2334279-57,Sim,204566,Marreca Filho
2334279-57,Sim,220572,Marussa Boldrin
2334279-57,Não,220609,Maurício Carvalho
2334279-57,Não,220550,Mauricio Marcon
2334279-57,Sim,204486,Mauro Benevides Filho
2334279-57,Sim,220607,Max Lemos
2334279-57,Sim,220591,Meire Serafim
2334279-57,Não,74428,Mendonça Filho
2334279-57,Sim,188097,Merlong Solano
2334279-57,Sim,220585,Mersinho Lucena
2334279-57,Não,220530,Messias Donato
2334279-57,Sim,178985,Miguel Lombardi
2334279-57,Sim,154178,Milton Vieira
2334279-57,Sim,178895,Misael Varella
2334279-57,Sim,178997,Moses Rodrigues
2334279-57,Sim,220584,Murilo Galdino
2334279-57,Sim,204453,Natália Bonavides
2334279-57,Sim,220622,Nely Aquino
2334279-57,Sim,178896,Newton Cardoso Jr
2334279-57,Sim,204479,Nicoletti
2334279-57,Sim,178986,Nilto Tatto
2334279-57,Sim,74159,Odair Cunha
2334279-57,Sim,204498,Olival Marques
2334279-57,Sim,204573,Otto Alencar Filho
2334279-57,Não,220706,Padovani
2334279-57,Sim,160556,Padre João
2334279-57,Não,180214,Pastor Diniz
2334279-57,Sim,160642,Pastor Eurico
2334279-57,Sim,220615,Pastor Henrique Vieira
2334279-57,Sim,204553,Pastor Sargento Isidório
2334279-57,Sim,171617,Paulão
2334279-57,Sim,220627,Paulinho Freire
2334279-57,Sim,160517,Paulo Foletto
2334279-57,Não,160558,Paulo Freire Costa
2334279-57,Sim,204492,Paulo Guedes
2334279-57,Sim,220685,Paulo Litro
2334279-57,Sim,74574,Paulo Magalhães
2334279-57,Sim,220630,Pedro Aihara
2334279-57,Sim,220667,Pedro Campos
2334279-57,Sim,122974,Pedro Lucas Fernandes
2334279-57,Sim,204395,Pedro Lupion
2334279-57,Sim,160604,Pedro Uczai
2334279-57,Sim,204406,Pedro Westphalen
2334279-57,Sim,161440,Pezenti
2334279-57,Sim,73486,Pompeo de Mattos
2334279-57,Não,160601,Pr. Marco Feliciano
2334279-57,Sim,89536,Prof. Paulo Fernando
2334279-57,Sim,220533,Prof. Reginaldo Veras
2334279-57,Sim,220580,Professora Goreth
2334279-57,Sim,221338,Professora Luciene Cavalcante
2334279-57,Sim,220586,Rafael Brito
2334279-57,Sim,220532,Rafael Prudente
2334279-57,Sim,220626,Rafael Simoes
2334279-57,Sim,204567,Raimundo Costa
2334279-57,Sim,74084,Raimundo Santos
2334279-57,Sim,221378,Reginete Bispo
2334279-57,Sim,220606,Reimont
2334279-57,Não,205865,Reinhold Stephanes
2334279-57,Sim,178989,Renata Abreu
2334279-57,Sim,73801,Renildo Calheiros
2334279-57,Sim,221329,Ricardo Abrão
2334279-57,Sim,220543,Ricardo Ayres
2334279-57,Sim,204362,Ricardo Guidi
2334279-57,Sim,220694,Ricardo Maia
2334279-57,Não,220693,Roberta Roma
2334279-57,Sim,220613,Roberto Monteiro
2334279-57,Sim,220624,Robinson Faria
2334279-57,Não,220546,Rodolfo Nogueira
2334279-57,Sim,141531,Rodrigo de Castro
2334279-57,Sim,223128,Rodrigo Estacho
2334279-57,Sim,220641,Rodrigo Gambale
2334279-57,Sim,165470,Rodrigo Valadares
2334279-57,Sim,204480,Rogério Correia
2334279-57,Sim,160629,Romero Rodrigues
2334279-57,Não,204525,Rosana Valle
2334279-57,Abstenção,220644,Rosângela Moro
2334279-57,Sim,220620,Rosângela Reis
2334279-57,Sim,73806,Roseana Sarney
2334279-57,Sim,74371,Rubens Otoni
2334279-57,Sim,178887,Rubens Pereira Júnior
2334279-57,Sim,73604,Rui Falcão
2334279-57,Sim,220631,Samuel Viana
2334279-57,Não,204416,Sanderson
2334279-57,Não,204387,Sargento Fahur
2334279-57,Não,220621,Sargento Gonçalves
2334279-57,Sim,220618,Sargento Portugal
2334279-57,Sim,220713,Saullo Vianna
2334279-57,Sim,178933,Sergio Souza
2334279-57,Sim,74356,Silas Câmara
2334279-57,Sim,204360,Silvia Cristina
2334279-57,Não,220579,Silvia Waiãpi
2334279-57,Sim,204425,Silvio Costa Filho
2334279-57,Sim,220651,Simone Marquetto
2334279-57,Sim,104552,Socorro Neri
2334279-57,Não,220575,Sonize Barbosa
2334279-57,Artigo 17,178947,Sóstenes Cavalcante
2334279-57,Sim,92776,Stefano Aguiar
2334279-57,Sim,204464,Talíria Petrone
2334279-57,Sim,220598,Tarcísio Motta
2334279-57,Não,220552,Tenente Coronel Zucco
2334279-57,Não,220560,Thiago de Joaldo
2334279-57,Sim,220597,Thiago Flores
2334279-57,Sim,220684,Tião Medeiros
2334279-57,Sim,160976,Tiririca
2334279-57,Sim,157130,Túlio Gadêlha
2334279-57,Sim,160610,Valmir Assunção
2334279-57,Sim,74376,Vander Loubet
2334279-57,Sim,74283,Vicentinho
2334279-57,Sim,141555,Vinicius Carvalho
2334279-57,Abstenção,178992,Vitor Lippi
2334279-57,Sim,91228,Waldemar Oliveira
2334279-57,Sim,160569,Waldenor Pereira
2334279-57,Sim,220601,Washington Quaquá
2334279-57,Sim,160518,Weliton Prado
2334279-57,Sim,74043,Wellington Roberto
2334279-57,Sim,224333,Welter
2334279-57,Não,74044,Wilson Santiago
2334279-57,Sim,220564,Yandra Moura
2334279-57,Sim,220660,Yury do Paredão
2334279-57,Sim,220536,Zé Haroldo Cathedral
2334279-57,Sim,204559,Zé Neto
2334279-57,Sim,160632,Zé Silva
2334279-57,Não,220558,Zé Trovão
2334279-57,Não,204517,Zé Vitor
2334279-57,Sim,160592,Zeca Dirceu
2334279-57,Sim,220592,Zezinho Barbary
