idVotacao,voto,deputado_id,deputado_nome
2345468-38,Sim,220593,Abilio Brunini
2345468-38,Sim,220714,Adail Filho
2345468-38,Sim,221328,Adilson Barroso
2345468-38,Sim,204528,Adriana Ventura
2345468-38,Sim,121948,Adriano do Baldy
2345468-38,Sim,178835,Afonso Motta
2345468-38,Sim,204495,Airton Faleiro
2345468-38,Sim,204549,AJ Albuquerque
2345468-38,Sim,73579,Alberto Fraga
2345468-38,Sim,74696,Alberto Mourão
2345468-38,Sim,220538,Albuquerque
2345468-38,Sim,160559,Alceu Moreira
2345468-38,Sim,204501,Alencar Santana
2345468-38,Sim,220542,Alexandre Guimarães
2345468-38,Sim,220554,Alexandre Lindenmeyer
2345468-38,Sim,220576,Alfredo Gaspar
2345468-38,Sim,74057,Alice Portugal
2345468-38,Sim,178927,Aliel Machado
2345468-38,Sim,178881,Aluisio Mendes
2345468-38,Sim,220596,Amália Barros
2345468-38,Sim,220707,Amanda Gentil
2345468-38,Sim,204356,Amaro Neto
2345468-38,Sim,107970,Ana Paula Leão
2345468-38,Sim,220556,Ana Paula Lima
2345468-38,Sim,220632,Ana Pimentel
2345468-38,Sim,220657,André Fernandes
2345468-38,Sim,133439,André Figueiredo
2345468-38,Sim,204515,André Janones
2345468-38,Sim,220676,Andreia Siqueira
2345468-38,Sim,123756,Antônia Lúcia
2345468-38,Sim,160553,Antonio Brito
2345468-38,Sim,220638,Antonio Carlos Rodrigues
2345468-38,Sim,220675,Antônio Doido
2345468-38,Sim,73433,Arlindo Chinaglia
2345468-38,Artigo 17,160541,Arthur Lira
2345468-38,Sim,160600,Arthur Oliveira Maia
2345468-38,Sim,74090,Átila Lins
2345468-38,Sim,123086,Átila Lira
2345468-38,Sim,160665,Augusto Coutinho
2345468-38,Sim,220577,Augusto Puppio
2345468-38,Sim,69871,Bacelar
2345468-38,Sim,220605,Bandeira de Mello
2345468-38,Sim,220612,Bebeto
2345468-38,Sim,73701,Benedita da Silva
2345468-38,Sim,109429,Benes Leocádio
2345468-38,Sim,220683,Beto Richa
2345468-38,Sim,204374,Bia Kicis
2345468-38,Sim,204388,Bibo Nunes
2345468-38,Sim,160538,Bohn Gass
2345468-38,Sim,210989,Bruno Farias
2345468-38,Sim,220635,Bruno Ganem
2345468-38,Sim,220574,Cabo Gilberto Silva
2345468-38,Sim,220548,Camila Jara
2345468-38,Sim,204572,Capitão Alberto Neto
2345468-38,Sim,220690,Capitão Alden
2345468-38,Sim,178829,Capitão Augusto
2345468-38,Sim,204361,Carlos Chiodini
2345468-38,Sim,178962,Carlos Gomes
2345468-38,Sim,178993,Carlos Henrique Gaguim
2345468-38,Sim,204460,Carlos Jordy
2345468-38,Sim,74262,Carlos Sampaio
2345468-38,Sim,204426,Carlos Veras
2345468-38,Sim,141398,Carlos Zarattini
2345468-38,Sim,204369,Caroline de Toni
2345468-38,Sim,220699,Castro Neto
2345468-38,Não,206018,Célia Xakriabá
2345468-38,Sim,178876,Célio Silveira
2345468-38,Sim,204488,Célio Studart
2345468-38,Sim,204504,Cezinha de Madureira
2345468-38,Não,74171,Chico Alencar
2345468-38,Sim,204476,Chiquinho Brazão
2345468-38,Sim,204462,Chris Tonietto
2345468-38,Sim,220665,Clarissa Tércio
2345468-38,Sim,74537,Claudio Cajado
2345468-38,Sim,141408,Cleber Verde
2345468-38,Sim,220594,Coronel Assis
2345468-38,Sim,204378,Coronel Chrisóstomo
2345468-38,Sim,220595,Coronel Fernanda
2345468-38,Sim,220666,Coronel Meira
2345468-38,Sim,222142,Coronel Telhada
2345468-38,Sim,220590,Coronel Ulysses
2345468-38,Sim,178963,Covatti Filho
2345468-38,Sim,220608,Cristiane Lopes
