idVotacao,voto,deputado_id,deputado_nome
2367595-12,Não,220593,Abilio Brunini
2367595-12,Sim,204379,Acácio Favacho
2367595-12,Sim,220714,Adail Filho
2367595-12,Sim,221328,Adilson Barroso
2367595-12,Sim,204560,Adolfo Viana
2367595-12,Não,204528,Adriana Ventura
2367595-12,Sim,121948,Adriano do Baldy
2367595-12,Sim,74646,Aécio Neves
2367595-12,Não,136811,Afonso Hamm
2367595-12,Sim,178835,Afonso Motta
2367595-12,Sim,204495,Airton Faleiro
2367595-12,Sim,73579,Alberto Fraga
2367595-12,Não,74696,Alberto Mourão
2367595-12,Sim,220538,Albuquerque
2367595-12,Sim,160559,Alceu Moreira
2367595-12,Sim,204501,Alencar Santana
2367595-12,Sim,204571,Alex Santana
2367595-12,Sim,220542,Alexandre Guimarães
2367595-12,Sim,160545,Alexandre Leite
2367595-12,Não,220554,Alexandre Lindenmeyer
2367595-12,Sim,221148,Alfredinho
2367595-12,Não,220576,Alfredo Gaspar
2367595-12,Não,74057,Alice Portugal
2367595-12,Não,178927,Aliel Machado
2367595-12,Sim,178937,Altineu Côrtes
2367595-12,Sim,178881,Aluisio Mendes
2367595-12,Não,220596,Amália Barros
2367595-12,Sim,220707,Amanda Gentil
2367595-12,Não,204356,Amaro Neto
2367595-12,Não,220715,Amom Mandel
2367595-12,Não,107970,Ana Paula Leão
2367595-12,Não,220556,Ana Paula Lima
2367595-12,Não,220657,André Fernandes
2367595-12,Sim,204423,André Ferreira
2367595-12,Sim,133439,André Figueiredo
2367595-12,Sim,178882,André Fufuca
2367595-12,Sim,204515,André Janones
2367595-12,Sim,123756,Antônia Lúcia
2367595-12,Sim,220544,Antonio Andrade
2367595-12,Sim,160553,Antonio Brito
2367595-12,Sim,220638,Antonio Carlos Rodrigues
2367595-12,Sim,220675,Antônio Doido
2367595-12,Não,220549,Any Ortiz
2367595-12,Sim,73433,Arlindo Chinaglia
2367595-12,Sim,141391,Arnaldo Jardim
2367595-12,Sim,160541,Arthur Lira
2367595-12,Sim,74090,Átila Lins
2367595-12,Sim,123086,Átila Lira
2367595-12,Sim,160665,Augusto Coutinho
2367595-12,Sim,220577,Augusto Puppio
2367595-12,Sim,160512,Aureo Ribeiro
2367595-12,Sim,69871,Bacelar
2367595-12,Sim,178975,Baleia Rossi
2367595-12,Sim,220612,Bebeto
2367595-12,Sim,73701,Benedita da Silva
2367595-12,Sim,109429,Benes Leocádio
2367595-12,Sim,204358,Beto Pereira
2367595-12,Sim,220683,Beto Richa
2367595-12,Não,204374,Bia Kicis
2367595-12,Sim,204388,Bibo Nunes
2367595-12,Sim,160538,Bohn Gass
2367595-12,Sim,210989,Bruno Farias
2367595-12,Sim,220635,Bruno Ganem
2367595-12,Não,220574,Cabo Gilberto Silva
2367595-12,Sim,143942,Caio Vianna
2367595-12,Sim,220548,Camila Jara
2367595-12,Sim,204572,Capitão Alberto Neto
2367595-12,Não,220690,Capitão Alden
2367595-12,Não,178829,Capitão Augusto
2367595-12,Sim,204361,Carlos Chiodini
2367595-12,Sim,178962,Carlos Gomes
2367595-12,Sim,178993,Carlos Henrique Gaguim
2367595-12,Não,204460,Carlos Jordy
2367595-12,Sim,74262,Carlos Sampaio
2367595-12,Sim,204426,Carlos Veras
2367595-12,Sim,141398,Carlos Zarattini
2367595-12,Não,204369,Caroline de Toni
2367595-12,Sim,220699,Castro Neto
2367595-12,Não,206018,Célia Xakriabá
2367595-12,Sim,73441,Celso Russomanno
2367595-12,Sim,205476,Charles Fernandes
2367595-12,Não,74171,Chico Alencar
2367595-12,Sim,204476,Chiquinho Brazão
2367595-12,Não,220665,Clarissa Tércio
2367595-12,Sim,74537,Claudio Cajado
2367595-12,Sim,141408,Cleber Verde
2367595-12,Não,88256,Clodoaldo Magalhães
2367595-12,Abstenção,98148,Cobalchini
2367595-12,Não,220594,Coronel Assis
2367595-12,Sim,204378,Coronel Chrisóstomo
2367595-12,Não,220595,Coronel Fernanda
2367595-12,Não,220666,Coronel Meira
2367595-12,Não,222142,Coronel Telhada
2367595-12,Sim,220590,Coronel Ulysses
2367595-12,Sim,178963,Covatti Filho
2367595-12,Sim,220608,Cristiane Lopes
2367595-12,Sim,204355,Da Vitoria
2367595-12,Sim,141411,Dagoberto Nogueira
2367595-12,Não,220555,Daiana Santos
2367595-12,Sim,220692,Dal Barreto
2367595-12,Sim,74467,Damião Feliciano
2367595-12,Não,220629,Dandara
2367595-12,Sim,220603,Dani Cunha
2367595-12,Sim,220571,Daniel Agrobom
2367595-12,Não,74060,Daniel Almeida
2367595-12,Sim,220582,Daniel Barbosa
2367595-12,Não,204367,Daniel Freitas
2367595-12,Não,204409,Daniel Trzeciak
2367595-12,Não,220557,Daniela Reinehr
2367595-12,Sim,62881,Danilo Forte
2367595-12,Não,220659,Dayany Bittencourt
2367595-12,Sim,220539,Defensor Stélio Dener
2367595-12,Sim,220565,Delegada Adriana Accorsi
2367595-12,Não,220625,Delegada Ione
2367595-12,Sim,220561,Delegada Katarina
2367595-12,Não,220673,Delegado Caveira
2367595-12,Sim,220649,Delegado da Cunha
2367595-12,Sim,178908,Delegado Éder Mauro
2367595-12,Não,220583,Delegado Fabio Costa
2367595-12,Sim,204512,Delegado Marcelo Freitas
2367595-12,Sim,220701,Delegado Matheus Laiola
2367595-12,Não,220652,Delegado Palumbo
2367595-12,Não,220654,Delegado Paulo Bilynskyj
2367595-12,Sim,220619,Delegado Ramagem
2367595-12,Sim,220553,Denise Pessôa
2367595-12,Sim,220689,Detinha
2367595-12,Sim,160588,Diego Andrade
2367595-12,Sim,220691,Diego Coronel
2367595-12,Sim,178929,Diego Garcia
2367595-12,Sim,73768,Dilceu Sperafico
2367595-12,Sim,220671,Dilvanda Faro
2367595-12,Sim,160599,Dimas Fabiano
2367595-12,Sim,220602,Dimas Gadelha
2367595-12,Sim,160758,Domingos Sávio
2367595-12,Sim,220573,Dorinaldo Malafaia
2367595-12,Sim,221339,Dr Benjamim
2367595-12,Não,220610,Dr. Fernando Máximo
2367595-12,Sim,220688,Dr. Francisco
2367595-12,Não,204518,Dr. Frederico
2367595-12,Não,204481,Dr. Jaziel
2367595-12,Não,204351,Dr. Luiz Ovando
2367595-12,Sim,204412,Dr. Zacharias Calil
2367595-12,Não,220686,Duarte
2367595-12,Sim,220540,Duda Ramos
2367595-12,Não,220623,Duda Salabert
2367595-12,Sim,141421,Eduardo da Fonte
2367595-12,Sim,220589,Eduardo Velloso
2367595-12,Não,74075,Elcione Barbalho
2367595-12,Sim,178854,Elmar Nascimento
2367595-12,Sim,198783,Emanuel Pinheiro Neto
2367595-12,Sim,161550,Emidinho Madeira
2367595-12,Sim,225730,Enfermeira Ana Paula
2367595-12,Sim,220663,Eriberto Medeiros
2367595-12,Não,160575,Erika Kokay
2367595-12,Sim,160640,Eros Biondini
2367595-12,Sim,204482,Euclydes Pettersen
2367595-12,Sim,74454,Eunício Oliveira
2367595-12,Não,178871,Evair Vieira de Melo
2367595-12,Não,178905,Fabio Garcia
2367595-12,Sim,220681,Fábio Macedo
2367595-12,Sim,171623,Fabio Reis
2367595-12,Não,204368,Fabio Schiochet
2367595-12,Sim,220653,Fábio Teruel
2367595-12,Sim,66828,Fausto Pinato
2367595-12,Sim,220712,Fausto Santos Jr.
2367595-12,Não,220646,Felipe Becari
2367595-12,Sim,72442,Felipe Carreras
2367595-12,Sim,204398,Felipe Francischini
2367595-12,Sim,160666,Félix Mendonça Júnior
2367595-12,Não,204407,Fernanda Melchionna
2367595-12,Sim,220656,Fernanda Pessoa
2367595-12,Sim,141431,Fernando Coelho Filho
2367595-12,Sim,204445,Fernando Mineiro
2367595-12,Sim,92699,Fernando Monteiro
2367595-12,Sim,204427,Fernando Rodolfo
2367595-12,Sim,204411,Filipe Barros
2367595-12,Sim,220545,Filipe Martins
2367595-12,Sim,160598,Flávia Morais
2367595-12,Sim,225727,Flavinha
2367595-12,Sim,220700,Florentino Neto
2367595-12,Sim,204494,Fred Costa
2367595-12,Sim,220534,Fred Linhares
2367595-12,Sim,224117,Gabriel Mota
2367595-12,Sim,220708,Gabriel Nunes
2367595-12,Sim,204473,General Girão
