idVotacao,voto,deputado_id,deputado_nome
2115253-116,Sim,220593,Abilio Brunini
2115253-116,Não,204379,Acácio Favacho
2115253-116,Sim,220714,Adail Filho
2115253-116,Sim,221328,Adilson Barroso
2115253-116,Sim,204528,Adriana Ventura
2115253-116,Sim,74646,Aécio Neves
2115253-116,Sim,136811,Afonso Hamm
2115253-116,Não,178835,Afonso Motta
2115253-116,Sim,160527,Aguinaldo Ribeiro
2115253-116,Sim,73579,Alberto Fraga
2115253-116,Não,74696,Alberto Mourão
2115253-116,Sim,220538,Albuquerque
2115253-116,Não,204501,Alencar Santana
2115253-116,Sim,204571,Alex Santana
2115253-116,Não,220554,Alexandre Lindenmeyer
2115253-116,Não,221148,Alfredinho
2115253-116,Sim,220576,Alfredo Gaspar
2115253-116,Não,74057,Alice Portugal
2115253-116,Sim,178881,Aluisio Mendes
2115253-116,Sim,220596,Amália Barros
2115253-116,Sim,220707,Amanda Gentil
2115253-116,Sim,204356,Amaro Neto
2115253-116,Sim,220715,Amom Mandel
2115253-116,Sim,107970,Ana Paula Leão
2115253-116,Não,220556,Ana Paula Lima
2115253-116,Não,220632,Ana Pimentel
2115253-116,Não,133439,André Figueiredo
2115253-116,Não,204515,André Janones
2115253-116,Sim,220544,Antonio Andrade
2115253-116,Sim,220638,Antonio Carlos Rodrigues
2115253-116,Não,220675,Antônio Doido
2115253-116,Sim,220549,Any Ortiz
2115253-116,Não,73433,Arlindo Chinaglia
2115253-116,Sim,141391,Arnaldo Jardim
2115253-116,Não,160600,Arthur Oliveira Maia
2115253-116,Não,74090,Átila Lins
2115253-116,Sim,123086,Átila Lira
2115253-116,Não,160665,Augusto Coutinho
2115253-116,Não,220577,Augusto Puppio
2115253-116,Não,160512,Aureo Ribeiro
2115253-116,Não,69871,Bacelar
2115253-116,Não,178975,Baleia Rossi
2115253-116,Não,220605,Bandeira de Mello
2115253-116,Sim,220612,Bebeto
2115253-116,Não,73701,Benedita da Silva
2115253-116,Não,109429,Benes Leocádio
2115253-116,Sim,204358,Beto Pereira
2115253-116,Sim,220683,Beto Richa
2115253-116,Sim,204374,Bia Kicis
2115253-116,Sim,204388,Bibo Nunes
2115253-116,Não,160538,Bohn Gass
2115253-116,Não,210989,Bruno Farias
2115253-116,Não,220635,Bruno Ganem
2115253-116,Sim,220574,Cabo Gilberto Silva
2115253-116,Não,220548,Camila Jara
2115253-116,Sim,204572,Capitão Alberto Neto
2115253-116,Sim,220690,Capitão Alden
2115253-116,Sim,178829,Capitão Augusto
2115253-116,Sim,178962,Carlos Gomes
2115253-116,Não,178993,Carlos Henrique Gaguim
2115253-116,Sim,204460,Carlos Jordy
2115253-116,Sim,74262,Carlos Sampaio
2115253-116,Não,204426,Carlos Veras
2115253-116,Não,141398,Carlos Zarattini
2115253-116,Não,220704,Carol Dartora
2115253-116,Sim,204369,Caroline de Toni
2115253-116,Não,220699,Castro Neto
2115253-116,Não,178876,Célio Silveira
2115253-116,Não,204488,Célio Studart
2115253-116,Sim,73441,Celso Russomanno
2115253-116,Não,204496,Celso Sabino
2115253-116,Não,204504,Cezinha de Madureira
2115253-116,Não,205476,Charles Fernandes
2115253-116,Não,74171,Chico Alencar
2115253-116,Sim,204462,Chris Tonietto
2115253-116,Sim,220665,Clarissa Tércio
2115253-116,Sim,74537,Claudio Cajado
2115253-116,Não,141408,Cleber Verde
2115253-116,Não,88256,Clodoaldo Magalhães
2115253-116,Não,98148,Cobalchini
2115253-116,Não,220594,Coronel Assis
2115253-116,Sim,204378,Coronel Chrisóstomo
2115253-116,Sim,220595,Coronel Fernanda
2115253-116,Sim,220666,Coronel Meira
2115253-116,Sim,222142,Coronel Telhada
2115253-116,Não,220590,Coronel Ulysses
2115253-116,Sim,178963,Covatti Filho
2115253-116,Sim,220608,Cristiane Lopes
2115253-116,Sim,204355,Da Vitoria
2115253-116,Não,141411,Dagoberto Nogueira
2115253-116,Não,220555,Daiana Santos
2115253-116,Não,74467,Damião Feliciano
2115253-116,Sim,220603,Dani Cunha
2115253-116,Sim,220571,Daniel Agrobom
2115253-116,Não,74060,Daniel Almeida
2115253-116,Sim,204367,Daniel Freitas
2115253-116,Sim,204409,Daniel Trzeciak
2115253-116,Sim,220557,Daniela Reinehr
2115253-116,Não,62881,Danilo Forte
2115253-116,Sim,220659,Dayany Bittencourt
2115253-116,Sim,220539,Defensor Stélio Dener
2115253-116,Não,220561,Delegada Katarina
2115253-116,Sim,220673,Delegado Caveira
2115253-116,Sim,178908,Delegado Éder Mauro
2115253-116,Sim,220583,Delegado Fabio Costa
2115253-116,Não,204512,Delegado Marcelo Freitas
2115253-116,Não,220701,Delegado Matheus Laiola
2115253-116,Sim,220652,Delegado Palumbo
2115253-116,Sim,220654,Delegado Paulo Bilynskyj
2115253-116,Sim,220619,Delegado Ramagem
2115253-116,Sim,220705,Deltan Dallagnol
2115253-116,Não,220553,Denise Pessôa
2115253-116,Não,220689,Detinha
2115253-116,Não,220691,Diego Coronel
2115253-116,Sim,178929,Diego Garcia
2115253-116,Não,220671,Dilvanda Faro
2115253-116,Sim,160599,Dimas Fabiano
2115253-116,Não,220602,Dimas Gadelha
2115253-116,Não,143632,Domingos Neto
2115253-116,Sim,160758,Domingos Sávio
2115253-116,Não,220573,Dorinaldo Malafaia
2115253-116,Não,221339,Dr Benjamim
2115253-116,Sim,220610,Dr. Fernando Máximo
