idVotacao,voto,deputado_id,deputado_nome
2262108-41,Não,204501,Alencar Santana
2262108-41,Não,220576,Alfredo Gaspar
2262108-41,Não,204515,André Janones
2262108-41,Não,123086,Átila Lira
2262108-41,Não,69871,Bacelar
2262108-41,Sim,204572,Capitão Alberto Neto
2262108-41,Não,204460,Carlos Jordy
2262108-41,Não,204369,Caroline de Toni
2262108-41,Não,98148,Cobalchini
2262108-41,Sim,220595,Coronel Fernanda
2262108-41,Não,178963,Covatti Filho
2262108-41,Não,220692,Dal Barreto
2262108-41,Não,204512,Delegado Marcelo Freitas
2262108-41,Não,220619,Delegado Ramagem
2262108-41,Não,220705,Deltan Dallagnol
2262108-41,Não,220691,Diego Coronel
2262108-41,Não,204541,Eduardo Bismarck
2262108-41,Não,204364,Eli Borges
2262108-41,Não,204398,Felipe Francischini
2262108-41,Não,191923,Flávio Nogueira
2262108-41,Não,220587,Gerlen Diniz
2262108-41,Sim,204365,Gilson Marques
2262108-41,Não,178873,Helder Salomão
2262108-41,Não,74550,João Leão
2262108-41,Não,141470,José Guimarães
2262108-41,Não,204391,José Nelto
2262108-41,Não,204474,Juarez Costa
2262108-41,Não,220559,Julia Zanatta
2262108-41,Não,74856,Laura Carneiro
2262108-41,Não,74041,Luiz Couto
2262108-41,Não,171786,Miguel Ângelo
2262108-41,Não,220584,Murilo Galdino
2262108-41,Não,74160,Patrus Ananias
2262108-41,Não,204395,Pedro Lupion
2262108-41,Não,160601,Pr. Marco Feliciano
2262108-41,Não,220588,Roberto Duarte
2262108-41,Não,220624,Robinson Faria
2262108-41,Não,178887,Rubens Pereira Júnior
2262108-41,Não,73604,Rui Falcão
2262108-41,Não,204535,Sâmia Bomfim
2262108-41,Não,204534,Tabata Amaral
2262108-41,Não,220598,Tarcísio Motta
2262108-41,Não,220564,Yandra Moura
2262108-41,Não,220660,Yury do Paredão
2262108-41,Não,220536,Zé Haroldo Cathedral
