idVotacao,voto,deputado_id,deputado_nome
2190986-74,Não,178835,Afonso Motta
2190986-74,Sim,204501,Alencar Santana
2190986-74,Não,220576,Alfredo Gaspar
2190986-74,Não,123086,Átila Lira
2190986-74,Sim,69871,Bacelar
2190986-74,Não,204572,Capitão Alberto Neto
2190986-74,Não,178829,Capitão Augusto
2190986-74,Sim,204426,Carlos Veras
2190986-74,Não,204369,Caroline de Toni
2190986-74,Não,98148,Cobalchini
2190986-74,Não,220595,Coronel Fernanda
2190986-74,Não,178963,Covatti Filho
2190986-74,Não,220561,Delegada Katarina
2190986-74,Não,204512,Delegado Marcelo Freitas
2190986-74,Não,220619,Delegado Ramagem
2190986-74,Não,220705,Deltan Dallagnol
2190986-74,Não,220691,Diego Coronel
2190986-74,Não,220528,Dr. Victor Linhalis
2190986-74,Não,204398,Felipe Francischini
2190986-74,Sim,191923,Flávio Nogueira
2190986-74,Não,220587,Gerlen Diniz
2190986-74,Sim,204394,Gervásio Maia
2190986-74,Sim,178873,Helder Salomão
2190986-74,Não,74550,João Leão
2190986-74,Não,214694,Jorge Goetten
2190986-74,Sim,141470,José Guimarães
2190986-74,Não,204474,Juarez Costa
2190986-74,Não,220559,Julia Zanatta
2190986-74,Não,98057,Lafayette de Andrada
2190986-74,Não,74856,Laura Carneiro
2190986-74,Sim,74858,Lindbergh Farias
2190986-74,Não,204404,Lucas Redecker
2190986-74,Sim,74041,Luiz Couto
2190986-74,Não,220658,Luiz Gastão
2190986-74,Não,133810,Marcelo Moraes
2190986-74,Não,220604,Marcos Tavares
2190986-74,Sim,220668,Maria Arraes
2190986-74,Sim,204479,Nicoletti
2190986-74,Sim,74160,Patrus Ananias
2190986-74,Sim,220667,Pedro Campos
2190986-74,Não,204395,Pedro Lupion
2190986-74,Não,160601,Pr. Marco Feliciano
2190986-74,Não,220588,Roberto Duarte
2190986-74,Não,220624,Robinson Faria
2190986-74,Não,220644,Rosângela Moro
2190986-74,Sim,73604,Rui Falcão
2190986-74,Sim,204535,Sâmia Bomfim
2190986-74,Sim,220598,Tarcísio Motta
2190986-74,Não,220536,Zé Haroldo Cathedral
