idVotacao,voto,deputado_id,deputado_nome
2337246-43,Sim,220593,Abilio Brunini
2337246-43,Sim,204379,Acácio Favacho
2337246-43,Sim,220714,Adail Filho
2337246-43,Sim,221328,Adilson Barroso
2337246-43,Sim,204560,Adolfo Viana
2337246-43,Sim,204528,Adriana Ventura
2337246-43,Sim,121948,Adriano do Baldy
2337246-43,Sim,74646,Aécio Neves
2337246-43,Sim,136811,Afonso Hamm
2337246-43,Sim,178835,Afonso Motta
2337246-43,Sim,160527,Aguinaldo Ribeiro
2337246-43,Sim,204495,Airton Faleiro
2337246-43,Sim,204549,AJ Albuquerque
2337246-43,Sim,73579,Alberto Fraga
2337246-43,Sim,220538,Albuquerque
2337246-43,Sim,160559,Alceu Moreira
2337246-43,Sim,204501,Alencar Santana
2337246-43,Sim,178972,Alex Manente
2337246-43,Sim,204571,Alex Santana
2337246-43,Sim,220542,Alexandre Guimarães
2337246-43,Sim,220554,Alexandre Lindenmeyer
2337246-43,Sim,221148,Alfredinho
2337246-43,Sim,74057,Alice Portugal
2337246-43,Sim,178881,Aluisio Mendes
2337246-43,Sim,220596,Amália Barros
2337246-43,Sim,220707,Amanda Gentil
2337246-43,Sim,204356,Amaro Neto
2337246-43,Sim,220715,Amom Mandel
2337246-43,Sim,107970,Ana Paula Leão
2337246-43,Sim,220556,Ana Paula Lima
2337246-43,Sim,220632,Ana Pimentel
2337246-43,Sim,220657,André Fernandes
2337246-43,Sim,204423,André Ferreira
2337246-43,Sim,133439,André Figueiredo
2337246-43,Sim,220544,Antonio Andrade
2337246-43,Sim,220638,Antonio Carlos Rodrigues
2337246-43,Sim,220549,Any Ortiz
2337246-43,Sim,73433,Arlindo Chinaglia
2337246-43,Sim,141391,Arnaldo Jardim
2337246-43,Artigo 17,160541,Arthur Lira
2337246-43,Sim,160600,Arthur Oliveira Maia
2337246-43,Sim,123086,Átila Lira
2337246-43,Sim,160665,Augusto Coutinho
2337246-43,Sim,220577,Augusto Puppio
2337246-43,Sim,69871,Bacelar
2337246-43,Sim,220605,Bandeira de Mello
2337246-43,Sim,73701,Benedita da Silva
2337246-43,Sim,109429,Benes Leocádio
2337246-43,Sim,220683,Beto Richa
2337246-43,Sim,204374,Bia Kicis
2337246-43,Sim,204388,Bibo Nunes
2337246-43,Sim,160538,Bohn Gass
2337246-43,Sim,210989,Bruno Farias
2337246-43,Sim,220635,Bruno Ganem
2337246-43,Sim,220574,Cabo Gilberto Silva
2337246-43,Sim,204572,Capitão Alberto Neto
2337246-43,Sim,178829,Capitão Augusto
2337246-43,Sim,204507,Carla Zambelli
2337246-43,Sim,178962,Carlos Gomes
2337246-43,Sim,178993,Carlos Henrique Gaguim
2337246-43,Sim,204460,Carlos Jordy
2337246-43,Sim,74262,Carlos Sampaio
2337246-43,Sim,204426,Carlos Veras
2337246-43,Sim,141398,Carlos Zarattini
2337246-43,Sim,220704,Carol Dartora
2337246-43,Sim,220699,Castro Neto
2337246-43,Sim,206018,Célia Xakriabá
2337246-43,Sim,178876,Célio Silveira
2337246-43,Sim,204496,Celso Sabino
2337246-43,Sim,204504,Cezinha de Madureira
2337246-43,Sim,205476,Charles Fernandes
2337246-43,Sim,74171,Chico Alencar
2337246-43,Sim,204462,Chris Tonietto
2337246-43,Sim,220594,Coronel Assis
2337246-43,Sim,204378,Coronel Chrisóstomo
2337246-43,Sim,220595,Coronel Fernanda
