idVotacao,voto,deputado_id,deputado_nome
2363415-6,Sim,204501,Alencar Santana
2363415-6,Sim,220576,Alfredo Gaspar
2363415-6,Sim,107970,Ana Paula Leão
2363415-6,Sim,220690,Capitão Alden
2363415-6,Sim,204369,Caroline de Toni
2363415-6,Sim,204378,Coronel Chrisóstomo
2363415-6,Sim,220590,Coronel Ulysses
2363415-6,Sim,178908,Delegado Éder Mauro
2363415-6,Sim,220583,Delegado Fabio Costa
2363415-6,Sim,178871,Evair Vieira de Melo
2363415-6,Sim,204539,Hercílio Coelho Diniz
2363415-6,Sim,204536,Kim Kataguiri
2363415-6,Não,139285,Lídice da Mata
2363415-6,Sim,204404,Lucas Redecker
2363415-6,Sim,166402,Magda Mofatto
2363415-6,Sim,220530,Messias Donato
2363415-6,Não,160556,Padre João
2363415-6,Não,171617,Paulão
2363415-6,Não,221338,Professora Luciene Cavalcante
2363415-6,Sim,220633,Ricardo Salles
2363415-6,Não,204535,Sâmia Bomfim
2363415-6,Sim,220552,Tenente Coronel Zucco
2363415-6,Não,160610,Valmir Assunção
