idVotacao,voto,deputado_id,deputado_nome
2345368-78,Não,220593,Abilio Brunini
2345368-78,Não,220714,Adail Filho
2345368-78,Não,221328,Adilson Barroso
2345368-78,Não,204560,Adolfo Viana
2345368-78,Não,204528,Adriana Ventura
2345368-78,Não,121948,Adriano do Baldy
2345368-78,Não,74646,Aécio Neves
2345368-78,Não,136811,Afonso Hamm
2345368-78,Não,178835,Afonso Motta
2345368-78,Não,73579,Alberto Fraga
2345368-78,Não,74696,Alberto Mourão
2345368-78,Não,220538,Albuquerque
2345368-78,Não,160559,Alceu Moreira
2345368-78,Não,204571,Alex Santana
2345368-78,Sim,220554,Alexandre Lindenmeyer
2345368-78,Não,221148,Alfredinho
2345368-78,Sim,220576,Alfredo Gaspar
2345368-78,Sim,74057,Alice Portugal
2345368-78,Não,178881,Aluisio Mendes
2345368-78,Não,220596,Amália Barros
2345368-78,Não,220707,Amanda Gentil
2345368-78,Não,204356,Amaro Neto
2345368-78,Sim,220715,Amom Mandel
2345368-78,Não,107970,Ana Paula Leão
2345368-78,Não,220632,Ana Pimentel
2345368-78,Não,220657,André Fernandes
2345368-78,Não,204423,André Ferreira
2345368-78,Sim,133439,André Figueiredo
2345368-78,Não,220676,Andreia Siqueira
2345368-78,Não,123756,Antônia Lúcia
2345368-78,Não,220544,Antonio Andrade
2345368-78,Não,160553,Antonio Brito
2345368-78,Não,220638,Antonio Carlos Rodrigues
2345368-78,Não,73433,Arlindo Chinaglia
2345368-78,Sim,141391,Arnaldo Jardim
2345368-78,Artigo 17,160541,Arthur Lira
2345368-78,Não,160600,Arthur Oliveira Maia
2345368-78,Não,74090,Átila Lins
2345368-78,Não,123086,Átila Lira
2345368-78,Não,160665,Augusto Coutinho
2345368-78,Não,220577,Augusto Puppio
2345368-78,Não,160512,Aureo Ribeiro
2345368-78,Sim,69871,Bacelar
2345368-78,Não,178975,Baleia Rossi
2345368-78,Sim,220605,Bandeira de Mello
2345368-78,Não,220612,Bebeto
2345368-78,Não,73701,Benedita da Silva
2345368-78,Não,109429,Benes Leocádio
2345368-78,Não,204358,Beto Pereira
2345368-78,Não,220683,Beto Richa
2345368-78,Não,204374,Bia Kicis
2345368-78,Não,204388,Bibo Nunes
2345368-78,Sim,160538,Bohn Gass
2345368-78,Não,210989,Bruno Farias
2345368-78,Não,220635,Bruno Ganem
2345368-78,Não,220574,Cabo Gilberto Silva
2345368-78,Não,143942,Caio Vianna
2345368-78,Não,204572,Capitão Alberto Neto
2345368-78,Não,220690,Capitão Alden
2345368-78,Não,178829,Capitão Augusto
2345368-78,Não,204361,Carlos Chiodini
2345368-78,Não,178962,Carlos Gomes
2345368-78,Não,178993,Carlos Henrique Gaguim
2345368-78,Não,204460,Carlos Jordy
2345368-78,Não,74262,Carlos Sampaio
2345368-78,Não,204426,Carlos Veras
2345368-78,Abstenção,141398,Carlos Zarattini
2345368-78,Não,204369,Caroline de Toni
2345368-78,Não,220699,Castro Neto
2345368-78,Sim,206018,Célia Xakriabá
2345368-78,Não,178876,Célio Silveira
2345368-78,Sim,204488,Célio Studart
2345368-78,Não,204504,Cezinha de Madureira
2345368-78,Não,205476,Charles Fernandes
2345368-78,Sim,74171,Chico Alencar
2345368-78,Não,204476,Chiquinho Brazão
2345368-78,Não,220665,Clarissa Tércio
2345368-78,Não,74537,Claudio Cajado
2345368-78,Não,141408,Cleber Verde
2345368-78,Sim,88256,Clodoaldo Magalhães
2345368-78,Não,98148,Cobalchini
2345368-78,Não,220594,Coronel Assis
2345368-78,Não,204378,Coronel Chrisóstomo
2345368-78,Não,220666,Coronel Meira
2345368-78,Não,178963,Covatti Filho
2345368-78,Não,220608,Cristiane Lopes
2345368-78,Não,204355,Da Vitoria
2345368-78,Não,141411,Dagoberto Nogueira
2345368-78,Sim,220555,Daiana Santos
2345368-78,Não,220692,Dal Barreto
2345368-78,Não,74467,Damião Feliciano
2345368-78,Sim,220629,Dandara
2345368-78,Não,220603,Dani Cunha
2345368-78,Não,220571,Daniel Agrobom
2345368-78,Sim,74060,Daniel Almeida
2345368-78,Não,220582,Daniel Barbosa
2345368-78,Não,204367,Daniel Freitas
2345368-78,Não,204409,Daniel Trzeciak
2345368-78,Não,220557,Daniela Reinehr
2345368-78,Não,220659,Dayany Bittencourt
2345368-78,Não,220539,Defensor Stélio Dener
2345368-78,Não,220565,Delegada Adriana Accorsi
2345368-78,Não,220625,Delegada Ione
2345368-78,Não,220673,Delegado Caveira
2345368-78,Não,220649,Delegado da Cunha
2345368-78,Não,178908,Delegado Éder Mauro
2345368-78,Não,220583,Delegado Fabio Costa
2345368-78,Não,204512,Delegado Marcelo Freitas
2345368-78,Sim,220701,Delegado Matheus Laiola
2345368-78,Não,220652,Delegado Palumbo
2345368-78,Não,220654,Delegado Paulo Bilynskyj
2345368-78,Não,220619,Delegado Ramagem
2345368-78,Não,220705,Deltan Dallagnol
2345368-78,Não,220553,Denise Pessôa
2345368-78,Não,220689,Detinha
2345368-78,Não,160588,Diego Andrade
2345368-78,Não,220691,Diego Coronel
2345368-78,Não,178929,Diego Garcia
2345368-78,Não,73768,Dilceu Sperafico
2345368-78,Não,160599,Dimas Fabiano
2345368-78,Não,220602,Dimas Gadelha
2345368-78,Não,160758,Domingos Sávio
2345368-78,Sim,220573,Dorinaldo Malafaia
2345368-78,Não,221339,Dr Benjamim
2345368-78,Não,220610,Dr. Fernando Máximo
2345368-78,Não,204518,Dr. Frederico
2345368-78,Não,204481,Dr. Jaziel
2345368-78,Não,204351,Dr. Luiz Ovando
2345368-78,Não,220528,Dr. Victor Linhalis
2345368-78,Não,204412,Dr. Zacharias Calil
2345368-78,Não,220674,Dra. Alessandra Haber
2345368-78,Sim,220686,Duarte
2345368-78,Sim,220623,Duda Salabert
2345368-78,Sim,204541,Eduardo Bismarck
2345368-78,Não,92346,Eduardo Bolsonaro
2345368-78,Não,141421,Eduardo da Fonte
2345368-78,Não,220589,Eduardo Velloso
2345368-78,Não,74075,Elcione Barbalho
2345368-78,Não,204364,Eli Borges
2345368-78,Não,198783,Emanuel Pinheiro Neto
2345368-78,Não,220663,Eriberto Medeiros
2345368-78,Sim,160575,Erika Kokay
2345368-78,Não,204482,Euclydes Pettersen
2345368-78,Sim,74454,Eunício Oliveira
2345368-78,Não,178871,Evair Vieira de Melo
2345368-78,Não,178905,Fabio Garcia
2345368-78,Não,220681,Fábio Macedo
2345368-78,Não,171623,Fabio Reis
2345368-78,Não,204368,Fabio Schiochet
2345368-78,Não,220653,Fábio Teruel
2345368-78,Não,66828,Fausto Pinato
2345368-78,Não,220712,Fausto Santos Jr.
2345368-78,Sim,220646,Felipe Becari
2345368-78,Não,204398,Felipe Francischini
2345368-78,Sim,160666,Félix Mendonça Júnior
2345368-78,Sim,204407,Fernanda Melchionna
2345368-78,Não,220656,Fernanda Pessoa
2345368-78,Não,141431,Fernando Coelho Filho
2345368-78,Não,204445,Fernando Mineiro
2345368-78,Não,92699,Fernando Monteiro
2345368-78,Não,204427,Fernando Rodolfo
2345368-78,Não,204411,Filipe Barros
2345368-78,Não,220545,Filipe Martins
2345368-78,Não,191923,Flávio Nogueira
2345368-78,Não,220700,Florentino Neto
2345368-78,Não,220551,Franciane Bayer
2345368-78,Sim,204494,Fred Costa
2345368-78,Não,220534,Fred Linhares
2345368-78,Não,224117,Gabriel Mota
2345368-78,Não,220708,Gabriel Nunes
2345368-78,Não,204473,General Girão
2345368-78,Não,220611,General Pazuello
2345368-78,Não,178966,Geovania de Sá
2345368-78,Não,220702,Geraldo Mendes
2345368-78,Não,220587,Gerlen Diniz
2345368-78,Não,204394,Gervásio Maia
2345368-78,Não,74383,Giacobo
2345368-78,Não,204491,Gilberto Abramo
2345368-78,Não,220529,Gilson Daniel
2345368-78,Não,204365,Gilson Marques
2345368-78,Não,220526,Gilvan da Federal
2345368-78,Não,220531,Gilvan Maximo
2345368-78,Não,160673,Giovani Cherini
2345368-78,Sim,152605,Glauber Braga
2345368-78,Não,204419,Glaustin da Fokus
2345368-78,Não,107283,Gleisi Hoffmann
2345368-78,Não,198197,Greyce Elias
2345368-78,Sim,220639,Guilherme Boulos
2345368-78,Sim,220664,Guilherme Uchoa
2345368-78,Não,220568,Gustavo Gayer
2345368-78,Não,204408,Gustinho Ribeiro
2345368-78,Não,204456,Gutemberg Reis
2345368-78,Sim,178964,Heitor Schuch
2345368-78,Não,178873,Helder Salomão
2345368-78,Não,220537,Helena Lima
2345368-78,Não,204444,Helio Lopes
2345368-78,Não,220672,Henderson Pinto
2345368-78,Não,204539,Hercílio Coelho Diniz
2345368-78,Não,160674,Hugo Motta
2345368-78,Não,220563,Icaro de Valmir
2345368-78,Sim,204533,Idilvan Alencar
2345368-78,Não,98615,Ismael
2345368-78,Não,220570,Ismael Alexandrino
2345368-78,Não,204436,Isnaldo Bulhões Jr.
2345368-78,Sim,73531,Ivan Valente
2345368-78,Não,220696,Ivoneide Caetano
2345368-78,Não,220670,Iza Arruda
2345368-78,Não,220527,Jack Rocha
2345368-78,Sim,74848,Jandira Feghali
2345368-78,Não,220567,Jeferson Rodrigues
2345368-78,Não,74273,Jefferson Campos
2345368-78,Não,178970,João Daniel
2345368-78,Não,141459,João Maia
2345368-78,Não,178910,Joaquim Passarinho
2345368-78,Sim,160548,Jonas Donizette
2345368-78,Não,217480,Jones Moura
2345368-78,Não,214694,Jorge Goetten
2345368-78,Não,178857,Jorge Solla
2345368-78,Não,141464,José Airton Félix Cirilo
2345368-78,Não,141470,José Guimarães
2345368-78,Não,204472,José Medeiros
2345368-78,Não,204391,José Nelto
2345368-78,Não,74554,José Rocha
2345368-78,Sim,209189,Joseildo Ramos
2345368-78,Sim,220578,Josenildo
2345368-78,Não,74141,Josias Gomes
2345368-78,Não,204563,Josimar Maranhãozinho
2345368-78,Não,215043,Josivaldo JP
2345368-78,Não,204474,Juarez Costa
2345368-78,Não,220559,Julia Zanatta
2345368-78,Sim,220640,Juliana Cardoso
2345368-78,Não,66385,Julio Arcoverde
2345368-78,Não,74317,Júlio Cesar
2345368-78,Não,74253,Julio Lopes
2345368-78,Não,204457,Juninho do Pneu
2345368-78,Não,204520,Junio Amaral
2345368-78,Não,204497,Júnior Ferrari
2345368-78,Sim,204574,Junior Lourenço
2345368-78,Não,162067,Kiko Celeguim
2345368-78,Sim,204536,Kim Kataguiri
2345368-78,Não,98057,Lafayette de Andrada
2345368-78,Não,74856,Laura Carneiro
2345368-78,Não,141480,Lázaro Botelho
2345368-78,Não,220566,Lêda Borges
2345368-78,Não,80815,Léo Prates
2345368-78,Sim,74156,Leonardo Monteiro
2345368-78,Sim,139285,Lídice da Mata
2345368-78,Não,74585,Lincoln Portela
2345368-78,Sim,74858,Lindbergh Farias
2345368-78,Não,220662,Lucas Ramos
2345368-78,Não,204404,Lucas Redecker
2345368-78,Não,138286,Luciano Alves
2345368-78,Sim,220581,Luciano Amaral
2345368-78,Não,103758,Luciano Azevedo
2345368-78,Não,74478,Luciano Bivar
2345368-78,Não,178931,Luciano Ducci
2345368-78,Não,220616,Luciano Vieira
2345368-78,Não,178954,Lucio Mosquini
2345368-78,Não,222429,Luis Carlos Gomes
