idVotacao,voto,deputado_id,deputado_nome
2345378-38,Sim,220593,Abilio Brunini
2345378-38,Sim,220714,Adail Filho
2345378-38,Sim,221328,Adilson Barroso
2345378-38,Sim,204528,Adriana Ventura
2345378-38,Sim,121948,Adriano do Baldy
2345378-38,Sim,178835,Afonso Motta
2345378-38,Sim,204495,Airton Faleiro
2345378-38,Sim,204549,AJ Albuquerque
2345378-38,Sim,73579,Alberto Fraga
2345378-38,Sim,220538,Albuquerque
2345378-38,Sim,160559,Alceu Moreira
2345378-38,Sim,204501,Alencar Santana
2345378-38,Sim,220542,Alexandre Guimarães
2345378-38,Sim,160545,Alexandre Leite
2345378-38,Sim,220554,Alexandre Lindenmeyer
2345378-38,Sim,220576,Alfredo Gaspar
2345378-38,Sim,74057,Alice Portugal
2345378-38,Sim,178927,Aliel Machado
2345378-38,Sim,178881,Aluisio Mendes
2345378-38,Sim,220596,Amália Barros
2345378-38,Sim,220707,Amanda Gentil
2345378-38,Sim,204356,Amaro Neto
2345378-38,Sim,107970,Ana Paula Leão
2345378-38,Sim,220556,Ana Paula Lima
2345378-38,Não,220632,Ana Pimentel
2345378-38,Sim,220657,André Fernandes
2345378-38,Não,133439,André Figueiredo
2345378-38,Sim,178882,André Fufuca
2345378-38,Sim,204515,André Janones
2345378-38,Sim,220676,Andreia Siqueira
2345378-38,Sim,73433,Arlindo Chinaglia
2345378-38,Sim,141391,Arnaldo Jardim
2345378-38,Artigo 17,160541,Arthur Lira
2345378-38,Sim,160600,Arthur Oliveira Maia
2345378-38,Sim,123086,Átila Lira
2345378-38,Sim,160665,Augusto Coutinho
2345378-38,Sim,220577,Augusto Puppio
2345378-38,Sim,69871,Bacelar
2345378-38,Sim,220605,Bandeira de Mello
2345378-38,Sim,73701,Benedita da Silva
2345378-38,Sim,109429,Benes Leocádio
2345378-38,Sim,204358,Beto Pereira
2345378-38,Sim,220683,Beto Richa
2345378-38,Sim,204374,Bia Kicis
2345378-38,Sim,204388,Bibo Nunes
2345378-38,Sim,160538,Bohn Gass
2345378-38,Sim,220635,Bruno Ganem
2345378-38,Sim,220574,Cabo Gilberto Silva
2345378-38,Sim,220548,Camila Jara
2345378-38,Sim,204572,Capitão Alberto Neto
2345378-38,Sim,220690,Capitão Alden
2345378-38,Sim,178829,Capitão Augusto
2345378-38,Sim,178962,Carlos Gomes
2345378-38,Sim,178993,Carlos Henrique Gaguim
2345378-38,Sim,204460,Carlos Jordy
2345378-38,Sim,74262,Carlos Sampaio
2345378-38,Sim,204426,Carlos Veras
