idVotacao,voto,deputado_id,deputado_nome
2196486-92,Não,178835,Afonso Motta
2196486-92,Não,204501,Alencar Santana
2196486-92,Sim,220576,Alfredo Gaspar
2196486-92,Não,123086,Átila Lira
2196486-92,Sim,220574,Cabo Gilberto Silva
2196486-92,Sim,178829,Capitão Augusto
2196486-92,Sim,204460,Carlos Jordy
2196486-92,Sim,204369,Caroline de Toni
2196486-92,Não,98148,Cobalchini
2196486-92,Sim,220595,Coronel Fernanda
2196486-92,Não,220561,Delegada Katarina
2196486-92,Sim,178908,Delegado Éder Mauro
2196486-92,Não,204512,Delegado Marcelo Freitas
2196486-92,Sim,220619,Delegado Ramagem
2196486-92,Sim,220705,Deltan Dallagnol
2196486-92,Não,220691,Diego Coronel
2196486-92,Não,178929,Diego Garcia
2196486-92,Não,220528,Dr. Victor Linhalis
2196486-92,Não,220674,Dra. Alessandra Haber
2196486-92,Não,220686,Duarte
2196486-92,Não,204541,Eduardo Bismarck
2196486-92,Não,191923,Flávio Nogueira
2196486-92,Não,220587,Gerlen Diniz
2196486-92,Não,204394,Gervásio Maia
2196486-92,Sim,204365,Gilson Marques
2196486-92,Não,178873,Helder Salomão
2196486-92,Não,74550,João Leão
2196486-92,Sim,214694,Jorge Goetten
2196486-92,Não,204391,José Nelto
2196486-92,Não,204474,Juarez Costa
2196486-92,Sim,220559,Julia Zanatta
2196486-92,Sim,204536,Kim Kataguiri
2196486-92,Não,98057,Lafayette de Andrada
2196486-92,Não,204404,Lucas Redecker
2196486-92,Não,220648,Marangoni
2196486-92,Não,220599,Marcelo Crivella
2196486-92,Sim,220547,Marcos Pollon
2196486-92,Não,220668,Maria Arraes
2196486-92,Não,74428,Mendonça Filho
2196486-92,Não,220584,Murilo Galdino
2196486-92,Não,74160,Patrus Ananias
2196486-92,Não,74574,Paulo Magalhães
2196486-92,Não,220630,Pedro Aihara
2196486-92,Sim,160601,Pr. Marco Feliciano
2196486-92,Sim,220624,Robinson Faria
2196486-92,Sim,220620,Rosângela Reis
2196486-92,Não,73604,Rui Falcão
2196486-92,Não,220598,Tarcísio Motta
2196486-92,Não,91228,Waldemar Oliveira
2196486-92,Não,220536,Zé Haroldo Cathedral
