idVotacao,voto,deputado_id,deputado_nome
2351990-37,Não,220593,Abilio Brunini
2351990-37,Sim,204379,Acácio Favacho
2351990-37,Sim,220714,Adail Filho
2351990-37,Sim,221328,Adilson Barroso
2351990-37,Sim,204528,Adriana Ventura
2351990-37,Sim,121948,Adriano do Baldy
2351990-37,Sim,136811,Afonso Hamm
2351990-37,Sim,178835,Afonso Motta
2351990-37,Sim,73579,Alberto Fraga
2351990-37,Sim,74696,Alberto Mourão
2351990-37,Não,160559,Alceu Moreira
2351990-37,Sim,204501,Alencar Santana
2351990-37,Sim,178972,Alex Manente
2351990-37,Sim,220542,Alexandre Guimarães
2351990-37,Sim,160545,Alexandre Leite
2351990-37,Sim,220554,Alexandre Lindenmeyer
2351990-37,Sim,221148,Alfredinho
2351990-37,Não,220576,Alfredo Gaspar
2351990-37,Sim,74057,Alice Portugal
2351990-37,Sim,178927,Aliel Machado
2351990-37,Sim,178937,Altineu Côrtes
2351990-37,Sim,178881,Aluisio Mendes
2351990-37,Não,220596,Amália Barros
2351990-37,Sim,220707,Amanda Gentil
2351990-37,Sim,204356,Amaro Neto
2351990-37,Sim,220715,Amom Mandel
2351990-37,Sim,107970,Ana Paula Leão
2351990-37,Sim,220556,Ana Paula Lima
2351990-37,Não,220657,André Fernandes
2351990-37,Sim,133439,André Figueiredo
2351990-37,Sim,204515,André Janones
2351990-37,Sim,220544,Antonio Andrade
2351990-37,Sim,220638,Antonio Carlos Rodrigues
2351990-37,Sim,220675,Antônio Doido
2351990-37,Sim,220549,Any Ortiz
2351990-37,Sim,73433,Arlindo Chinaglia
2351990-37,Sim,141391,Arnaldo Jardim
2351990-37,Sim,74090,Átila Lins
2351990-37,Sim,123086,Átila Lira
2351990-37,Sim,160665,Augusto Coutinho
2351990-37,Sim,220577,Augusto Puppio
2351990-37,Sim,160512,Aureo Ribeiro
2351990-37,Sim,69871,Bacelar
2351990-37,Sim,220605,Bandeira de Mello
2351990-37,Sim,220612,Bebeto
2351990-37,Sim,73701,Benedita da Silva
2351990-37,Sim,109429,Benes Leocádio
2351990-37,Sim,204358,Beto Pereira
2351990-37,Sim,220683,Beto Richa
2351990-37,Não,204374,Bia Kicis
