idVotacao,voto,deputado_id,deputado_nome
2358922-21,Sim,220593,Abilio Brunini
2358922-21,Sim,204379,Acácio Favacho
2358922-21,Sim,220714,Adail Filho
2358922-21,Sim,221328,Adilson Barroso
2358922-21,Sim,204528,Adriana Ventura
2358922-21,Sim,121948,Adriano do Baldy
2358922-21,Sim,136811,Afonso Hamm
2358922-21,Não,178835,Afonso Motta
2358922-21,Não,204495,Airton Faleiro
2358922-21,Sim,73579,Alberto Fraga
2358922-21,Sim,74696,Alberto Mourão
2358922-21,Sim,204501,Alencar Santana
2358922-21,Sim,220542,Alexandre Guimarães
2358922-21,Sim,220554,Alexandre Lindenmeyer
2358922-21,Não,220576,Alfredo Gaspar
2358922-21,Sim,74057,Alice Portugal
2358922-21,Sim,178881,Aluisio Mendes
2358922-21,Sim,220596,Amália Barros
2358922-21,Sim,220707,Amanda Gentil
2358922-21,Sim,204356,Amaro Neto
2358922-21,Sim,220715,Amom Mandel
2358922-21,Sim,107970,Ana Paula Leão
2358922-21,Sim,220556,Ana Paula Lima
2358922-21,Sim,204423,André Ferreira
2358922-21,Não,133439,André Figueiredo
2358922-21,Sim,123756,Antônia Lúcia
2358922-21,Sim,220544,Antonio Andrade
2358922-21,Sim,220638,Antonio Carlos Rodrigues
2358922-21,Sim,73433,Arlindo Chinaglia
2358922-21,Sim,141391,Arnaldo Jardim
2358922-21,Artigo 17,160541,Arthur Lira
2358922-21,Sim,74090,Átila Lins
2358922-21,Sim,123086,Átila Lira
2358922-21,Sim,160665,Augusto Coutinho
2358922-21,Sim,69871,Bacelar
2358922-21,Sim,178975,Baleia Rossi
2358922-21,Sim,220605,Bandeira de Mello
2358922-21,Sim,220612,Bebeto
2358922-21,Sim,73701,Benedita da Silva
2358922-21,Sim,109429,Benes Leocádio
2358922-21,Sim,204358,Beto Pereira
2358922-21,Sim,220683,Beto Richa
2358922-21,Sim,204374,Bia Kicis
2358922-21,Sim,204388,Bibo Nunes
2358922-21,Sim,210989,Bruno Farias
2358922-21,Sim,220635,Bruno Ganem
2358922-21,Sim,220574,Cabo Gilberto Silva
2358922-21,Sim,143942,Caio Vianna
2358922-21,Sim,220548,Camila Jara
2358922-21,Sim,220690,Capitão Alden
2358922-21,Sim,178829,Capitão Augusto
2358922-21,Sim,204361,Carlos Chiodini
2358922-21,Sim,178962,Carlos Gomes
2358922-21,Sim,178993,Carlos Henrique Gaguim
2358922-21,Sim,204460,Carlos Jordy
2358922-21,Sim,204426,Carlos Veras
2358922-21,Sim,204369,Caroline de Toni
2358922-21,Sim,220699,Castro Neto
2358922-21,Não,206018,Célia Xakriabá
2358922-21,Sim,204496,Celso Sabino
2358922-21,Sim,204504,Cezinha de Madureira
2358922-21,Sim,205476,Charles Fernandes
2358922-21,Não,74171,Chico Alencar
2358922-21,Sim,204476,Chiquinho Brazão
2358922-21,Sim,220665,Clarissa Tércio
2358922-21,Sim,74537,Claudio Cajado
2358922-21,Sim,98148,Cobalchini
2358922-21,Sim,220594,Coronel Assis
2358922-21,Sim,204378,Coronel Chrisóstomo
2358922-21,Sim,220595,Coronel Fernanda
2358922-21,Sim,220666,Coronel Meira
2358922-21,Sim,222142,Coronel Telhada
2358922-21,Sim,220590,Coronel Ulysses
2358922-21,Sim,178963,Covatti Filho
2358922-21,Sim,220608,Cristiane Lopes
2358922-21,Sim,220555,Daiana Santos
2358922-21,Sim,74467,Damião Feliciano
2358922-21,Sim,220629,Dandara
2358922-21,Sim,220571,Daniel Agrobom
2358922-21,Sim,74060,Daniel Almeida
2358922-21,Sim,204367,Daniel Freitas
2358922-21,Sim,204409,Daniel Trzeciak
2358922-21,Sim,220557,Daniela Reinehr
2358922-21,Sim,62881,Danilo Forte
2358922-21,Sim,220659,Dayany Bittencourt
2358922-21,Sim,220539,Defensor Stélio Dener
