idVotacao,voto,deputado_id,deputado_nome
2215268-40,Não,123086,Átila Lira
2215268-40,Não,69871,Bacelar
2215268-40,Sim,204369,Caroline de Toni
2215268-40,Não,205476,Charles Fernandes
2215268-40,Não,98148,Cobalchini
2215268-40,Sim,220595,Coronel Fernanda
2215268-40,Não,178963,Covatti Filho
2215268-40,Não,220603,Dani Cunha
2215268-40,Não,220561,Delegada Katarina
2215268-40,Não,204512,Delegado Marcelo Freitas
2215268-40,Sim,220619,Delegado Ramagem
2215268-40,Sim,220705,Deltan Dallagnol
2215268-40,Não,220691,Diego Coronel
2215268-40,Não,220528,Dr. Victor Linhalis
2215268-40,Não,204541,Eduardo Bismarck
2215268-40,Não,220587,Gerlen Diniz
2215268-40,Sim,204365,Gilson Marques
2215268-40,Não,178873,Helder Salomão
2215268-40,Não,74550,João Leão
2215268-40,Não,204474,Juarez Costa
2215268-40,Sim,220559,Julia Zanatta
2215268-40,Não,74856,Laura Carneiro
2215268-40,Não,74858,Lindbergh Farias
2215268-40,Não,204404,Lucas Redecker
2215268-40,Não,74041,Luiz Couto
2215268-40,Não,220668,Maria Arraes
2215268-40,Sim,171786,Miguel Ângelo
2215268-40,Sim,204479,Nicoletti
2215268-40,Não,74160,Patrus Ananias
2215268-40,Não,204395,Pedro Lupion
2215268-40,Sim,160601,Pr. Marco Feliciano
2215268-40,Não,220588,Roberto Duarte
2215268-40,Não,220644,Rosângela Moro
2215268-40,Sim,220620,Rosângela Reis
2215268-40,Não,73604,Rui Falcão
2215268-40,Não,204535,Sâmia Bomfim
2215268-40,Não,220536,Zé Haroldo Cathedral
