Numero de participantes:  524
Wellington_Roberto 48
Zé_Trovão 61
Zé_Vitor 31
Airton_Faleiro 54
Alfredinho 57
Aliel_Machado 46
Ana_Paula_Lima 54
Ana_Pimentel 57
André_Figueiredo 62
Arlindo_Chinaglia 62
Átila_Lins 41
Augusto_Coutinho 63
Aureo_Ribeiro 48
Bandeira_de_Mello 61
Benedita_da_Silva 62
Benes_Leocádio 60
Bohn_Gass 60
Bruno_Farias 53
Bruno_Ganem 61
Camila_Jara 57
Carlos_Henrique_Gaguim 58
Carlos_Zarattini 59
Carol_Dartora 55
Castro_Neto 58
Célio_Silveira 49
Célio_Studart 43
Cezinha_de_Madureira 53
Charles_Fernandes 61
Chico_Alencar 63
Cleber_Verde 57
Coronel_Assis 63
Coronel_Ulysses 54
Dagoberto_Nogueira 58
Daiana_Santos 52
Damião_Feliciano 47
Daniel_Agrobom 57
Daniel_Almeida 52
Daniel_Soranz 28
Danilo_Forte 43
David_Soares 39
Delegada_Adriana_Accorsi 59
Delegado_Matheus_Laiola 62
Denise_Pessôa 56
Dilvanda_Faro 60
Dimas_Gadelha 60
Dorinaldo_Malafaia 58
Dr._Fernando_Máximo 59
Dr._Francisco 60
Dr._Victor_Linhalis 65
Dr._Zacharias_Calil 54
Dra._Alessandra_Haber 54
Duda_Ramos 45
Duda_Salabert 55
Elcione_Barbalho 50
Elmar_Nascimento 27
Emanuel_Pinheiro_Neto 58
Eriberto_Medeiros 54
Erika_Hilton 39
Erika_Kokay 63
Fábio_Macedo 40
Fábio_Teruel 47
Felipe_Becari 49
Fernanda_Melchionna 56
Fernanda_Pessoa 60
Fernando_Coelho_Filho 51
Florentino_Neto 59
Gabriel_Nunes 54
Geraldo_Mendes 52
Geraldo_Resende 50
Glauber_Braga 58
Greyce_Elias 54
Guilherme_Boulos 63
Guilherme_Uchoa 60
Gutemberg_Reis 58
Heitor_Schuch 39
Helena_Lima 47
Henderson_Pinto 56
Hercílio_Coelho_Diniz 55
Idilvan_Alencar 62
Igor_Timo 55
Ismael 58
Ismael_Alexandrino 57
Ivan_Valente 57
Ivoneide_Caetano 47
Iza_Arruda 53
Jack_Rocha 61
Jandira_Feghali 53
Jilmar_Tatto 55
João_Daniel 53
Jonas_Donizette 58
Jorge_Solla 56
José_Airton_Félix_Cirilo 45
José_Medeiros 59
José_Priante 43
José_Rocha 49
Joseildo_Ramos 54
Josenildo 63
Josivaldo_JP 46
Júlio_Cesar 47
Kiko_Celeguim 57
Léo_Prates 62
Leonardo_Monteiro 52
Lídice_da_Mata 59
Lucas_Ramos 58
Luciano_Amaral 61
Luciano_Azevedo 54
Luciano_Bivar 26
Luciano_Ducci 54
Luciano_Vieira 59
Luisa_Canziani 30
Luiz_Carlos_Busato 51
Luiz_Fernando_Faria 52
Luiz_Nishimori 53
Luizianne_Lins 58
Marcelo_Lima 58
Márcio_Biolchi 50
Márcio_Jerry 62
Marcon 55
Marcos_Soares 40
Maria_do_Rosário 46
Mário_Heringer 47
Mário_Negromonte_Jr. 47
Marreca_Filho 41
Marussa_Boldrin 52
Marx_Beltrão 48
Mauro_Benevides_Filho 64
Max_Lemos 55
Meire_Serafim 56
Merlong_Solano 65
Moses_Rodrigues 55
Natália_Bonavides 56
Nely_Aquino 59
Nilto_Tatto 53
Odair_Cunha 56
Olival_Marques 44
Orlando_Silva 55
Otto_Alencar_Filho 56
Padre_João 62
Pastor_Diniz 56
Pastor_Henrique_Vieira 68
Pastor_Sargento_Isidório 64
Paulão 57
Paulo_Azi 42
