Numero de participantes das votações: 375
Sonize_Barbosa 285
Mauricio_Neves 285
Helder_Salomão 285
Bohn_Gass 285
Delegado_Caveira 285
Reginete_Bispo 285
Ana_Paula_Lima 285
Jack_Rocha 285
Júnior_Mano 285
Márcio_Honaiser 285
Célio_Studart 285
Lêda_Borges 285
Dr._Frederico 285
Alceu_Moreira 285
Marcelo_Lima 285
Júlio_Cesar 285
Flávio_Nogueira 285
Luiz_Carlos_Motta 285
Pedro_Uczai 285
Paulo_Abi-Ackel 285
Felipe_Carreras 285
Gilvan_da_Federal 285
Toninho_Wandscheer 285
Márcio_Jerry 285
Félix_Mendonça_Júnior 285
Bebeto 285
Yury_do_Paredão 369
Alencar_Santana 285
Valmir_Assunção 369
Zeca_Dirceu 285
Marcelo_Moraes 285
Adolfo_Viana 285
Aureo_Ribeiro 285
Gutemberg_Reis 285
Marcos_Pollon 369
Heitor_Schuch 285
José_Medeiros 285
Luiza_Erundina 285
Ricardo_Abrão 285
Antônio_Doido 285
Clarissa_Tércio 285
Zé_Neto 285
Marcos_Tavares 285
Bruno_Farias 285
Luiz_Antônio_Corrêa 285
Lázaro_Botelho 285
Da_Vitoria 285
Marco_Brasil 285
Cobalchini 285
Luizianne_Lins 285
Castro_Neto 285
Sargento_Gonçalves 285
Carlos_Chiodini 285
Emanuel_Pinheiro_Neto 285
Leônidas_Cristino 285
Rodrigo_Estacho 285
Carlos_Zarattini 285
Mario_Frias 285
Greyce_Elias 285
Paulo_Guedes 285
Prof._Reginaldo_Veras 285
Orlando_Silva 285
Reginaldo_Lopes 285
Sergio_Souza 285
Delegado_Fabio_Costa 369
Pastor_Diniz 285
Henderson_Pinto 285
Lebrão 285
Paulo_Azi 285
Clodoaldo_Magalhães 285
Rafael_Prudente 285
Ivan_Valente 285
Domingos_Neto 285
Igor_Timo 285
Delegado_Ramagem 369
Helena_Lima 285
Neto_Carletto 285
Adriano_do_Baldy 285
Márcio_Marinho 285
Vinicius_Gurgel 285
Luciano_Vieira 285
Keniston_Braga 285
Silvia_Cristina 285
Luciano_Alves 285
Marcos_Aurélio_Sampaio 285
Jones_Moura 285
Carla_Zambelli 285
Sâmia_Bomfim 369
Célia_Xakriabá 285
Dra._Alessandra_Haber 285
Cristiane_Lopes 285
Lindbergh_Farias 285
Chiquinho_Brazão 285
Bruno_Ganem 285
Juliana_Cardoso 285
Daniel_Almeida 285
Newton_Cardoso_Jr 285
Renata_Abreu 285
Daniel_Agrobom 285
Paulinho_Freire 285
Rosana_Valle 285
Afonso_Hamm 285
Tião_Medeiros 285
Bia_Kicis 285
Capitão_Augusto 285
Amanda_Gentil 285
Osmar_Terra 285
Sanderson 285
Erika_Hilton 285
Professora_Luciene_Cavalcante 369
Luiz_Lima 285
Fábio_Teruel 285
AJ_Albuquerque 285
Jorge_Goetten 369
Rogério_Correia 285
Robinson_Faria 369
Airton_Faleiro 285
Paulo_Freire_Costa 285
Nikolas_Ferreira 285
Icaro_de_Valmir 285
Leur_Lomanto_Júnior 285
Weliton_Prado 285
Eros_Biondini 285
Eriberto_Medeiros 285
Mendonça_Filho 285
Roberto_Monteiro 285
Dr._Francisco 285
Antonio_Brito 285
Danilo_Forte 285
Jandira_Feghali 285
Adilson_Barroso 285
Luiz_Fernando_Faria 285
Evair_Vieira_de_Melo 369
Fernanda_Pessoa 285
Moses_Rodrigues 285
Antônia_Lúcia 285
Gervásio_Maia 285
Coronel_Ulysses 369
Thiago_Flores 285
Vicentinho 285
Padre_João 369
Daniela_Reinehr 285
Andreia_Siqueira 285
Soraya_Santos 285
Marcelo_Álvaro_Antônio 285
Delegada_Ione 285
Pezenti 285
Enfermeira_Ana_Paula 285
Luiz_Couto 285
Delegado_Paulo_Bilynskyj 285
Iza_Arruda 285
Fernando_Mineiro 285
Delegado_Palumbo 285
Delegada_Katarina 285
Alfredo_Gaspar 369
Dr_Benjamim 285
Marcelo_Queiroz 285
Rodrigo_Gambale 285
Giacobo 285
Fernando_Rodolfo 285
Pompeo_de_Mattos 285
Guilherme_Uchoa 285
Fausto_Santos_Jr. 285
Carlos_Henrique_Gaguim 285
Capitão_Alden 369
Ricardo_Maia 285
Natália_Bonavides 285
Hercílio_Coelho_Diniz 369
Damião_Feliciano 285
José_Rocha 285
Júnior_Ferrari 285
Waldemar_Oliveira 285
Coronel_Meira 369
Paulo_Foletto 285
Luiz_Carlos_Hauly 285
Arthur_Oliveira_Maia 285
Emidinho_Madeira 285
Wellington_Roberto 285
Mário_Heringer 285
Claudio_Cajado 285
Pedro_Paulo 285
Eunício_Oliveira 285
Renildo_Calheiros 285
Luiz_Nishimori 285
Magda_Mofatto 369
Renilce_Nicodemos 285
Josenildo 285
Arnaldo_Jardim 285
Carlos_Veras 285
Meire_Serafim 285
Reimont 285
Laura_Carneiro 285
Rodrigo_de_Castro 285
Kiko_Celeguim 285
Paulo_Magalhães 285
Daniel_Barbosa 285
Benes_Leocádio 285
Rui_Falcão 285
Caio_Vianna 285
Simone_Marquetto 285
Alice_Portugal 285
Maria_Arraes 285
Ana_Paula_Leão 369
Joaquim_Passarinho 285
Lídice_da_Mata 369
Idilvan_Alencar 285
Elmar_Nascimento 285
Cezinha_de_Madureira 285
Dimas_Gadelha 285
Ivoneide_Caetano 285
Bacelar 285
Raimundo_Santos 285
Cabo_Gilberto_Silva 369
Coronel_Telhada 285
Marcon 369
Amália_Barros 285
Rosângela_Reis 369
Ruy_Carneiro 285
Léo_Prates 285
Gilson_Daniel 285
Ismael_Alexandrino 285
Pastor_Henrique_Vieira 285
Dimas_Fabiano 285
Pastor_Sargento_Isidório 285
Guilherme_Boulos 285
Jilmar_Tatto 285
Thiago_de_Joaldo 285
Max_Lemos 285
Luiz_Gastão 285
Welter 285
Arlindo_Chinaglia 285
Afonso_Motta 285
Talíria_Petrone 285
Dilvanda_Faro 285
Tiririca 285
André_Ferreira 285
Celso_Sabino 285
Jonas_Donizette 285
Luisa_Canziani 285
Zé_Trovão 285
Delegada_Adriana_Accorsi 285
Glauber_Braga 285
André_Fufuca 285
Erika_Kokay 285
Pr._Marco_Feliciano 369
Bibo_Nunes 285
Antonio_Carlos_Rodrigues 285
Tadeu_Veneri 285
Vander_Loubet 285
José_Guimarães 285
Rubens_Pereira_Júnior 285
Dandara 285
Florentino_Neto 285
Alfredinho 285
Pastor_Eurico 369
Tarcísio_Motta 285
Samuel_Viana 285
Chico_Alencar 285
Zé_Haroldo_Cathedral 285
Giovani_Cherini 285
Ana_Pimentel 285
Jorge_Solla 285
Odair_Cunha 285
Fernando_Monteiro 285
Delegado_Éder_Mauro 369
Eduardo_Bolsonaro 285
Coronel_Chrisóstomo 369
Gabriel_Nunes 285
André_Figueiredo 285
Miguel_Lombardi 285
Lucas_Ramos 285
Luciano_Azevedo 285
Capitão_Alberto_Neto 369
Rodolfo_Nogueira 285
Carol_Dartora 285
Mauricio_do_Vôlei 285
Vermelho 285
General_Girão 285
Caroline_de_Toni 369
Lucas_Redecker 369
Kim_Kataguiri 369
